index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
570,Specifies the unique name of the selected form field.,Určuje jedinečný název z vybraného pole formuláře.,Určuje jednoznačný název vybraného pole formuláře.,Určí jedinečný název z vybraného pole formuláře.,0.125,smt,3,3_smt,0.006573674734681845|0.04384497553110123|0.10205989331007004|0.09853793680667877|0.08683700859546661
571,Use this event to call one-time-only initialization functions.,Chcete-li použít tuto událost volat one-time-only inicializace funkcí.,Tuto událost použijte pro vyvolání jednorázových inicializačních funkcí.,Tuto událost použijte k jednorázovému volání inicializačních funkcí.,0.6666666666666666,smt,3,3_smt,0.6073031425476074|0.7000714540481567|0.7278933525085449|0.6726593375205994|0.6296650767326355
572,You can also use the Photoshop PDF format to save multiple images in a multipage document or slide show presentation.,"Můžete také použít formát Photoshop PDF, chcete-li ukládat více obrazů v vícestránkového dokumentu nebo prezentace prezentace.",Formát Photoshop PDF můžete také použít k uložení více obrazů do vícestránkového dokumentu nebo do prezentace.,"Můžete také použít formát Photoshop PDF, chcete-li ukládat více obrazů do vícestránkového dokumentu nebo do prezentace.",0.1111111111111111,smt,3,3_smt,0.2539951205253601|0.34780368208885193|0.22200123965740204|0.38858357071876526|0.3351159989833832
573,Drag the Scale slider or enter a value to specify the size of the pattern.,"Přetáhněte jezdec změna velikosti nebo zadejte hodnotu, která určuje velikost vzorku.",Přetažením jezdce Velikost nebo zadáním hodnoty určete požadovanou velikost vzorku.,"Přetáhněte jezdec změny velikosti nebo zadejte hodnotu, která určuje velikost vzorku.",0.0769230769230769,smt,3,3_smt,0.15795321762561798|0.24085409939289093|0.20331303775310516|0.28804486989974976|0.2648838460445404
574,"All payment button wizards let you price items in multiple currencies, such as Canadian dollars, British pounds sterling, euros, or Japanese yen.","Všechny tlačítko platby průvodci umožňují cenu položek ve více měn, například kanadské dolary, anglické libry šterlinků, eur nebo japonských jenech.","Všichni průvodci pro tlačítka plateb vám umožní stanovit cenu položek ve více měnách, například v kanadských dolarech, britských librách, eurech nebo japonských jenech.","Všichni průvodci tlačítka platby umožňují stanovovat cenu položek ve více měnách, například kanadských dolarech, britských librách, eurech nebo japonských jenech.",0.4583333333333333,smt,3,3_smt,0.2860872149467468|0.41030576825141907|0.43290266394615173|0.4154829978942871|0.3840133547782898
575,The rendering function may or may not be called again if the same clipboard data is accessed a second time.,"Rendrovací funkce může být zavolána znovu, pokud je stejná data schránky, ke kterým máte přístup podruhé.","Funkce vykreslení může nebo nemusí být znovu vyvolána, jsou-li podruhé použita stejná data schránky.","Funkce vykreslení může či nemusí být zavolána znovu, pokud jsou podruhé použita stejná data schránky.",0.6470588235294118,smt,3,3_smt,0.26891613006591797|0.4173034131526947|0.3940689265727997|0.4459701478481293|0.3829241991043091
576,The image that is rolled over is the trigger; the image that changes is the target.,"Obraz, který je převalili spoušť; je obraz, který se mění, je cíl.","Obraz, přes který se pohybuje ukazatel, je spouštěcí element; obraz, který se mění, je cíl.","Obraz, nad který se dostane kurzor, je spouštěčem a obraz, který se změní, je cílem.",0.45,smt,3,3_smt,0.4269571602344513|0.5346882343292236|0.41973620653152466|0.582347571849823|0.5183668732643127
577,Use the Eyedropper tool while adjusting the image to view the color pixel values in the Info panel.,"Pomocí nástroje kapátko můžete při nastavování obrazu, chcete-li zobrazit barevných hodnot obrazových bodů v panelu informace.","Použijte tento nástroj kapátko v obraze při provádění úprav, abyste zobrazili barevné hodnoty obrazových bodů na panelu Informace.",Použijte nástroj kapátko při nastavování obrazu pro zobrazení hodnot obrazových bodů barev v panelu Informace.,0.5,smt,3,3_smt,0.28371527791023254|0.3822421133518219|0.37479841709136963|0.44237813353538513|0.37685471773147583
578,"In the Tools panel, choose the Subselection tool.","V panelu nástrojů, vyberte nástroj pro výběr uvnitř.",Vyberte nástroj pro výběr uvnitř v panelu nástrojů.,V panelu Nástroje vyberte nástroj Výběr uvnitř.,0.375,smt,3,3_smt,0.022789055481553078|0.06084929406642914|0.10577453672885895|0.10620514303445816|0.08472656458616257
579,Select it to rename it.,"Vyberte glyf, který chcete přejmenovat.",Vyberte ho a přejmenujte ho.,Vyberte jej a přejmenujte.,1.0,smt,3,3_smt,0.13080477714538574|0.21428219974040985|0.3926962614059448|0.28276675939559937|0.24347195029258728
580,Digital Editions is a separate web-based rich internet application (RIA) that replaces the eBooks features in previous versions of .,"Digital Editions je samostatný web-based bohaté internetové aplikace (RIA), který nahrazuje špičky funkcí v předchozích verzích.","Digital Editions je samostatná webová bohatá internetová aplikace (RIA), která nahrazuje funkce pro e-knihy z předcházejících verzí programu .","Digital Editions je samostatná webová bohatá internetová aplikace (RIA), která nahrazuje funkce pro e-knihy z předchozích verzí aplikace.",0.5,smt,3,3_smt,0.2233722060918808|0.3571361005306244|0.2929447293281555|0.40213918685913086|0.35463908314704895
581,Drag within the new shape to create the cutout.,"Přetáhněte nový tvar, chcete-li vytvořit v rámci vystřižení.",Tažením v novém tvaru vytvořte výřez.,"Přetáhněte uvnitř nového tvaru, chcete-li vytvořit vystřižení.",0.5555555555555556,smt,3,3_smt,0.3280191421508789|0.46134111285209656|0.4751680791378021|0.5062822103500366|0.4517109990119934
582,The Timeline header shows the frame numbers of the animation.,Záhlavím časové osy zobrazuje čísla snímků animace.,V záhlaví časové osy se zobrazují čísla snímků animace.,Záhlaví časové osy zobrazuje čísla snímků animace.,0.125,smt,3,3_smt,0.0906953513622284|0.18888546526432037|0.13443413376808167|0.26604416966438293|0.22058922052383423
583,"If a template is not available, the For Selected Template option is disabled.","Pokud předloha není dostupná, je zakázána pro vybranou předlohu.","Pokud předloha není k dispozici, volba Pro vybranou předlohu bude vypnutá.","Pokud předloha není dostupná, je zakázána volba Pro vybranou předlohu.",0.0833333333333333,smt,3,3_smt,0.11303122341632843|0.23310178518295288|0.24247130751609802|0.2812420129776001|0.20581479370594025
584,You can hide or display any layer at any time.,Můžete skrýt nebo zobrazit libovolnou vrstvu kdykoli.,Každou vrstvu můžete kdykoli skrýt nebo zobrazit.,Kdykoli můžete skrýt nebo zobrazit libovolnou vrstvu.,0.125,smt,3,3_smt,0.020933810621500015|0.061153240501880646|0.07399344444274902|0.11458557099103928|0.09813705086708069
585,"Place the FLVPlaybackCaptioning component on the stage at 0,0 and provide the instance name captioning.","Umístěte komponentu FLVPlaybackCaptioning na vymezené ploše v 0,0 a zadejte název instance titulkování.","Umístěte komponentu FLVPlaybackCaptioning do bodu 0, 0 na vymezené ploše a zadejte název instance captioning.","Umístěte komponentu FLVPlaybackCaptioning na Vymezenou plochu do bodu 0,0 a zadejte název instance titulkování.",0.2666666666666666,smt,3,3_smt,0.09641148149967194|0.229378804564476|0.20363403856754303|0.27147144079208374|0.23054209351539612
586,"Like all other file formats, a PDF file can be embedded with a malicious script that can damage a computer or steal data when it is run.","Všechny ostatní formáty souborů, jako je možné soubor PDF s vložené škodlivé skripty, které mohou poškodit počítač nebo ukrást data, když je spuštěn.","Jako u všech jiných formátů souborů lze do souboru PDF vložit nebezpečný skript, který může po svém spuštění poškodit počítač nebo odcizit data.","I do souboru PDF (stejně jako do všech ostatních formátů souborů) je možné vložit škodlivý skript, který může poškodit počítač nebo ukrást data, když se spustí.",0.6774193548387096,smt,3,3_smt,0.40330150723457336|0.5397452712059021|0.4503795802593231|0.5543184876441956|0.4846683442592621
587,"When optimizing the colors in an animation, use the Adaptive, Perceptual, or Selective palette.","Při optimalizaci barev v animaci, použijte adaptivní, Perceptuální nebo selektivní paletu.","Při optimalizaci barev v animaci použijte paletu Adaptivní, Perceptuální nebo Selektivní.","Při optimalizaci barev v animaci použijte paletu Adaptivní, Percepční nebo Selektivní.",0.3076923076923077,smt,3,3_smt,0.03530174121260643|0.08977686613798141|0.13267339766025543|0.14553967118263245|0.12391801178455353
588,"For example, adding these lines between the opening and closing curly braces of the class definition will create properties named textVariable, numericVariable, and dateVariable:","Například při přidání těchto čar mezi levou a pravou složenou závorkou z definice třídy vytvoří vlastnosti v s názvem textVariable, numericVariable a dateVariable:","Například přidání těchto řádek mezi levou a pravou složenou závorku definice třídy vytvoří vlastnosti pojmenované textVariable, numericVariable a dateVariable:","Například přidání těchto řádků mezi levou a pravou složenou závorku definice třídy vytvoří vlastnosti s názvy textVariable, numericVariable a dateVariable:",0.2727272727272727,smt,3,3_smt,0.1851779818534851|0.28425392508506775|0.1863747388124466|0.3068966865539551|0.27384862303733826
589,Choose Edit > Preferences > Advanced Type (Windows) or > Preferences > Advanced Type (Mac OS).,Zvolte úpravy & gt; předvolby & gt; další volby typ (Windows) nebo & gt; předvolby & gt; text (Mac os) klepněte na další volby.,Zvolte Úpravy > Předvolby > Další volby textu (Windows) nebo > Předvolby > Další volby textu (Mac OS).,Zvolte položky Úpravy > Předvolby > Další volby textu (Windows) nebo > Předvolby > Další volby textu (Mac OS).,0.7916666666666666,smt,3,3_smt,0.5910441875457764|0.671977162361145|0.5309104323387146|0.6519432663917542|0.6118972301483154
590,"Like the Trace Counter filter, Find Edges outlines the edges of an image with dark lines against a white background and is useful for creating a border around an image.","Jako vektorizace Counter filtr, hledat obrysy obrysy okrajů obrazu s tmavými čárami na bílém pozadí a je užitečný pro vytváření kolem obrazu.",Podobně jako filtr Kontury obtáhne tento filtr hrany v obraze tmavými čarami na bílém pozadí a je užitečný pro vytvoření okraje kolem obrazu.,Stejně jako filtr Počitadlo trasování vytvoří položka Najít hrany obrysy hran obrazu pomocí tmavých čar na bílém pozadí a je užitečný pro vytváření ohraničení kolem obrazu.,0.4814814814814814,smt,3,3_smt,0.37254971265792847|0.49153006076812744|0.36779671907424927|0.535993754863739|0.46919405460357666
591,Select this option to require users to type the password you specify to open the document.,"Vyberte tuto volbu, chcete-li vyžadovat, aby uživatelé nezadají určené heslo pro otevření dokumentu.","Vyberte tuto volbu, aby se od uživatelů vyžadovalo zadání hesla, které určíte pro otevření dokumentu.","Vyberte tuto volbu, chcete-li vyžadovat, aby uživatelé zadávali určené heslo pro otevření dokumentu.",0.0625,smt,3,3_smt,0.09520348906517029|0.1741008460521698|0.13963444530963898|0.2245500683784485|0.173981174826622
592,"If you do want to add extra ActionScript functionality to your symbol, add the appropriate properties and methods to the code structure below.","Pokud chcete přidat další funkce jazyka ActionScript do vašeho symbolu, přidejte příslušné vlastnosti a metody, které mají kód pod strukturu.","Jestliže chcete k vašemu symbolu přidat další funkce jazyka ActionScript, přidejte příslušné vlastnosti a metody ke kódu s následující strukturou.","Pokud chcete přidat další funkce jazyka ActionScript do svého symbolu, přidejte příslušné vlastnosti a metody do struktury kódu níže.",0.3333333333333333,smt,3,3_smt,0.1268588751554489|0.24155932664871216|0.21954332292079926|0.25836846232414246|0.2149817794561386
593,"Click the New Color Group button, or choose New Color Group from the panel menu.",Klepněte na tlačítko nová skupina barev nebo zvolte nová skupina barev z nabídky panelu.,Klepněte na tlačítko Nová skupina barev nebo z nabídky panelu zvolte Nová skupina barev.,Klepněte na tlačítko Nová skupina barev nebo zvolte položku Nová skupina barev z nabídky panelu.,0.0625,smt,3,3_smt,-0.017956728115677834|0.0035608187317848206|0.0316227450966835|0.04972177371382713|0.059012673795223236
594,"If you’re hosting the PDF on your own server, select the type of server and enter its path.","Pokud máte soubor PDF umístěný na vlastním serveru, vyberte typ serveru a zadejte jeho cestu.","Pokud soubor PDF máte umístěný na svém vlastním serveru, vyberte typ serveru a zadejte k němu cestu.","Pokud máte soubor PDF umístěný na vlastním serveru, vyberte typ serveru a zadejte jeho cestu.",0.0,smt,3,3_smt,0.0008041555993258953|0.025736790150403976|0.05231461301445961|0.06960412859916687|0.06715309619903564
595,"Valid values include LevelRange (“\\2\\,4” restarts levels 2 through 4) and Specific Level (\\,3\\,3” restarts numbers after level 3).","Platné hodnoty zahrnují LevelRange („\\ 2\\, 4. o volném místě úrovně 2 až 4) a určitá úroveň (\\, 3\\, 3“ restartuje čísla po úrovni 3).","Platné hodnoty jsou LevelRange („\\2\\,4“ číslování začne znovu od úrovně 2 až do úrovně 4) a Specific Level (\\,3\\,3” číslování začne znovu od úrovně 3).","Platné hodnoty zahrnují LevelRange („\\ 2\\,4“ restartuje úrovně 2 až 4) a určitá úroveň (\\,3\\,3“ restartuje čísla po úrovni 3).",0.1,smt,3,3_smt,0.3113943338394165|0.4204617142677307|0.3410775363445282|0.4693806767463684|0.36310073733329773
596,Navigate through the generated tiles in the Tile History panel to select the tile that you want to use to fill the layer or to save as a pattern preset.,"Navigujte generované dlaždice v panelu historie dlaždice, abyste vybrali dlaždici, kterou chcete použít, abyste vyplnili vrstvu nebo uložit jako přednastavený vzorek.","Procházejte vygenerované dlaždice v panelu Historie dlaždic, a vyberte dlaždici, kterou chcete použít k vyplnění vrstvy, nebo kterou chcete uložit jako přednastavený vzorek.","Navigujte skrze generované dlaždice v panelu Historie dlaždic a vyberte dlaždici, kterou chcete použít k vyplnění vrstvy nebo k uložení jako přednastaveného vzorku.",0.52,smt,3,3_smt,0.06663265824317932|0.13475912809371948|0.21878205239772797|0.15782175958156586|0.16256630420684814
597,Searches the contents of a text field.,Prohledá obsah z textového pole.,Prohledává obsah textových polí.,Prohledá obsah textového pole.,0.2,smt,3,3_smt,0.05089334771037102|0.10151796042919159|0.16232453286647797|0.16519604623317719|0.13725042343139648
598,Right-click (Windows) or Control-click (Mac OS) the collection name and choose Rename from the menu.,Right-click (Windows) nebo Control-click (Mac os) na název kolekce a zvolte přejmenovat z nabídky.,Klepněte pravým tlačítkem myši (Windows) nebo klepněte se stisknutou klávesou Ctrl (Mac OS) na název kolekce a vyberte v nabídce možnost Přejmenovat.,Klepněte pravým tlačítkem (Windows) nebo se stisknutou klávesou Shift (Mac) na název kolekce a z nabídky zvolte možnost Přejmenovat.,0.5416666666666666,smt,3,3_smt,0.17771562933921814|0.2788834273815155|0.2204096019268036|0.2947145104408264|0.255979984998703
599,Matches at the start of the string.,Shoduje se s začátkem řetězce.,Souhlasné hodnoty na začátku řetězce.,Shoduje se se začátkem řetězce.,0.1666666666666666,smt,3,3_smt,0.12090622633695602|0.2214796245098114|0.2645513415336609|0.304077684879303|0.26076021790504456
600,PDF presentations let you use a variety of images to create a multipage document for slide show presentation.,"Prezentace PDF umožňují použít různé druhy obrazy, chcete-li vytvořit vícestránkový dokument pro prezentaci prezentace.",Můžete vytvářet několikastránkové dokumenty s použitím nejrůznějších snímků a zobrazit je jako prezentaci.,Prezentace PDF umožňují použít různé druhy obrazů k vytvoření vícestránkového dokumentu pro prezentaci typu diapozitivy.,0.5,smt,4,4_smt,0.2767820358276367|0.40245261788368225|0.37684929370880127|0.41909170150756836|0.37606877088546753
601,"Change the values for Saturation, Brightness, Temperature, and Luminosity.","Změňte hodnoty pro jas, sytost, teplota a světlost.","Změňte hodnoty pro Sytost, Jas, Teplotu a Světlost.","Změňte hodnoty pro Sytost, Jas, Teplotu a Světlost.",0.1818181818181818,smt,4,4_smt,0.014930624514818192|0.060111358761787415|0.04510926455259323|0.1028258353471756|0.0833997055888176
602,The poster image is displayed when the video isn’t playing.,"Titulní obraz se zobrazí, když není video.","Titulní snímek se zobrazuje, když se video nepřehrává.","Titulní obraz se zobrazí, když se video nepřehrává.",0.2,smt,4,4_smt,0.1193724125623703|0.2156967669725418|0.16432403028011322|0.27642881870269775|0.24188822507858276
603,"If Adobe Bridge can’t create thumbnails, it displays the icon associated with that particular file type.","Pokud Bridge nelze vytvořit miniaturu, zobrazí ikonu přiřazenou danému typu souboru.","Pokud aplikace Adobe Bridge nemůže vytvořit miniatury, zobrazí ikonu přiřazenou danému typu souboru.","Pokud aplikace Adobe Bridge nemůže vytvořit miniatury, zobrazí ikonu přiřazenou danému typu souboru.",0.2666666666666666,smt,4,4_smt,0.08886668086051941|0.21942055225372314|0.15893857181072235|0.2697181701660156|0.2128402292728424
604,Long-term signature validation allows you to check the validity of a signature long after the document was signed.,"Long-term ověření podpisu umožňuje kontrolovat platnost podpisu dlouho poté, co byl dokument podepsán.",Dlouhodobé ověřování podpisu umožňuje zkontrolovat platnost podpisu dlouho po podepsání dokumentu.,"Dlouhodobé ověření podpisu umožňuje kontrolovat platnost podpisu i dlouho poté, co byl dokument podepsán.",0.125,smt,4,4_smt,0.07223842293024063|0.1521412879228592|0.15401308238506317|0.2160215675830841|0.17339013516902924
605,"To list a SWF file’s objects, use the List Objects command, which is useful for finding the correct target path and instance names.","Chcete-li zobrazit seznam SWF 's objekty, použijte příkaz zobrazit seznam objektů, což je užitečné pro hledání správnou cílovou cestu a názvy instancí.","Chcete-li zobrazit seznam objektů souboru SWF, použijte příkaz Zobrazit seznam objektů, který je užitečný, když hledáte správné názvy cílových cest a instancí.","Chcete-li zobrazit seznam objektů souboru SWF, použijte příkaz List Objects, který je užitečný pro hledání správné cílové cesty a názvů instancí.",0.5416666666666666,smt,4,4_smt,0.1369144469499588|0.2706163227558136|0.29658207297325134|0.3007217049598694|0.24779988825321198
606,"In the Value tab, do one of the following:","Na kartě hodnota, proveďte jeden z následujících úkonů:",Na kartě Hodnota proveďte jeden z následujících úkonů:,Na kartě Hodnota proveďte jeden z následujících úkonů:,0.1111111111111111,smt,4,4_smt,-0.007931572385132313|0.014484461396932602|0.06282613426446915|0.06175512075424194|0.06696441769599915
607,"Use process colors when a job requires so many colors that using individual spot inks would be expensive or impractical, as when printing color photographs.","Pomocí výtažkové barvy, když úloha vyžaduje tolik barev pomocí jednotlivých přímé tiskové barvy, které by bylo náročné nebo nepraktické, jako při tisku barevné fotografie.","Použijte výtažkové barvy, když úloha vyžaduje tolik barev, že by bylo použití jednotlivých přímých barev drahé nebo nepraktické, například při tisku barevných fotografií.","Použijte výtažkové barvy, pokud úloha vyžaduje tolik barev, že by použití jednotlivých přímých tiskových barev bylo drahé nebo nepraktické, například při tisku barevných fotografií.",0.5,smt,4,4_smt,0.3500693440437317|0.4760335683822632|0.43498435616493225|0.507175087928772|0.46354931592941284
608,Acrobat provides different security methods for specifying document encryption and permission settings.,Acrobat poskytuje různé metody zabezpečení pro určení dokumentu šifrování a nastavení oprávnění.,Acrobat poskytuje různé metody zabezpečení pro určení nastavení šifrování dokumentu a práv.,Acrobat poskytuje různé metody zabezpečení pro určení způsobu šifrování dokumentu a nastavení oprávnění.,0.1428571428571428,smt,4,4_smt,0.04096279293298721|0.12473012506961823|0.12911982834339142|0.1623847484588623|0.13289247453212738
609,"For an example of a proxy class written in C#, see Inside the ExternalInterfaceProxy class.",Příklad třídu proxy napsán v c # naleznete v části uvnitř třída ExternalInterfaceProxy.,Příklad třídy proxy zapsané v C# naleznete v částiUvnitř třídy ExternalInterfaceProxy.,Příklad třídy proxy zapsané v C# viz Uvnitř třídy ExternalInterfaceProxy.,0.5,smt,4,4_smt,0.20467813313007355|0.33746376633644104|0.3175123333930969|0.36106300354003906|0.2878544330596924
610,The lines show the cue point data for navigation and event cue points in the XMP meta data:,Čáry ukazují startovací body pro navigaci a startovací body událostí v XMP metadat:,Řádky ukazují data startovacího bodu pro navigaci a startovací body události v metadatech XMP:,Řádky ukazují data startovacího bodu pro navigaci a startovací body událostí v metadatech XMP:,0.4,smt,4,4_smt,0.07337716966867447|0.18879073858261108|0.20099379122257233|0.2380375862121582|0.19839318096637726
611,The numbered list you define determines whether paragraph numbering maintains sequential numbering across documents in a book.,"Číslovaný seznam můžete definovat určuje, zda číslování odstavce zachová sekvenční číslování přes dokumenty v knize.","Číslovaný seznam, který nadefinujete, určuje, zda číslování odstavců zachová postupné číslování v dokumentech knihy.","Číslovaný seznam, který definujete, určuje, zda si číslování odstavce zachová souvislost ve všech dokumentech v knize.",0.45,smt,4,4_smt,0.24988333880901337|0.3914225995540619|0.3618355691432953|0.44374895095825195|0.3695284426212311
612,Content-Type with a value of multipart/form-data.,Content-type s hodnotou multipart / form-data.,Content-Type s hodnotou multipart/form-data.,Typ obsahu s hodnotou vícedílných/formulářových dat.,0.5555555555555556,smt,4,4_smt,0.06909643858671188|0.10591886192560196|0.06694485247135162|0.14793065190315247|0.11008567363023758
613,You can also drag an object style onto an object to apply the style without first selecting the object.,"Můžete také přetáhnout objekt styl na objekt, na který chcete aplikovat styl bez předchozího výběru objektu.","Můžete také přetáhnout objektový styl na objekt a tím aplikovat styl bez toho, že byste předtím objekt vybrali.","Můžete také přetáhnout styl objektu na objekt, chcete-li aplikovat styl bez předchozího výběru objektu.",0.3125,smt,4,4_smt,0.05678180605173111|0.12146024405956268|0.2023652195930481|0.1773138791322708|0.16183318197727203
614,"JPEGs can be saved directly from within the ""Save As"" dialog box.",JPEG lze uložit přímo z dialogového okna „uložit jako“.,"Soubory JPEG lze ukládat přímo z dialogového okna ""Uložit jako"".",Soubory JPEG lze uložit přímo z dialogového okna „Uložit jako“.,0.0769230769230769,smt,4,4_smt,0.004028869327157736|0.032856304198503494|0.023248692974448204|0.06949660181999207|0.07103428244590759
615,The following example uses all three methods to remove elements from an Array instance.,"Následující příklad používá všechny tři metody, chcete-li odstranit elementy z instance array.",Následující příklad používá všechny tři metody pro odstranění prvků z instance Array.,Následující příklad používá všechny tři metody k odebrání prvků z instance Array.,0.3076923076923077,smt,4,4_smt,0.0740927904844284|0.12690642476081848|0.1895546317100525|0.17097073793411255|0.1447249799966812
616,Frame number or label to play.,"Číslo nebo popis snímku, který slouží k přehrávání.","Číslo nebo popis snímku, který se má přehrát.",Číslo nebo popis snímku k přehrání.,0.5714285714285714,smt,4,4_smt,0.03423876687884331|0.11311863362789154|0.2722820043563843|0.17259441316127777|0.13810056447982788
617,"If a component style is set in more than one way, Flash uses the first style it encounters according to its order of precedence.","Pokud komponenta je nastaven styl ve více než jeden způsob, flash používá první styl narazí podle hierarchie.","Jestliže je styl komponenty nastaven více způsoby, použije program Flash první styl, na který narazí v závislosti na jeho pořadí.","Pokud je styl komponenty nastaven na více než jeden způsob, program Flash použije první styl, na který narazí.",0.4761904761904761,smt,4,4_smt,0.32303157448768616|0.4368353486061096|0.4213489592075348|0.48949649930000305|0.4217863082885742
618,"If you’re saving a 32‑bit TIFF file, you can specify that the file be saved with predictor compression, but you don’t have the option to use JPEG compression.","Pokud ukládáte 32 bitového souboru TIFF, můžete určit, aby byl daný soubor uložen s prediktivní komprese, ale nemáte možnost použít kompresi JPEG.","Pokud ukládáte 32bitový soubor TIFF, můžete určit, že se soubor uloží s prediktivní kompresí, ale nemáte možnost použít kompresi JPEG.","Pokud ukládáte 32bitový soubor TIFF, můžete určit, aby byl daný soubor uložen s prediktivní kompresí, ale nemáte možnost použít kompresi JPEG.",0.16,smt,4,4_smt,0.12442468851804733|0.2176091969013214|0.22588178515434265|0.281696081161499|0.20478622615337372
619,"You cannot instantiate them using ActionScript, but they can be accessed from the display list.","Nemůžete vytvořit instanci je pomocí jazyka ActionScript, ale mohou být přístupné z seznamu zobrazení.","Objekty nemůžete konkretizovat pomocí jazyka ActionScript, ale jsou přístupné ze seznamu zobrazení.","Nemůžete vytvořit jejich instance pomocí jazyka ActionScript, ale mohou být přístupné ze seznamu zobrazení.",0.1875,smt,4,4_smt,0.17280612885951996|0.29516321420669556|0.2001388818025589|0.31191039085388184|0.2538800835609436
620,"When preparing images for viewing on‑screen, you should consider the lowest monitor resolution that your photo is likely to be viewed on.","Při přípravě pro prohlížení on-screen obrazy, měli byste zvážit nejnižší rozlišení monitoru fotografie, který je pravděpodobně zobrazení na obrazovce.","Když připravujete obrazy pro zobrazení na monitoru, měli byste vzít v úvahu nejmenší rozlišení monitoru, na kterém by mohly být fotografie prohlíženy.","Při přípravě pro prohlížení na obrazovce byste měli zvážit pravděpodobné nejnižší rozlišení monitoru, v němž se budou fotografie prolížet.",0.5714285714285714,smt,4,4_smt,0.45715656876564026|0.5924809575080872|0.5181499719619751|0.6016923785209656|0.5324338674545288
621,Select Advanced on the left side of the Print dialog box.,Vyberte další volby na levé straně tiskového dialogového okna.,Na levé straně tiskového dialogového okna vyberte Další volby.,Vyberte další volby na levé straně tiskového dialogového okna.,0.0,smt,4,4_smt,-0.015925422310829163|-0.0003587696701288223|0.025597726926207542|0.05479641258716583|0.054833538830280304
622,"To blend the strokes with the lighting of the surrounding pixels, choose Luminance.","Chcete-li prolnout tahy štětce se světlostí okolních obrazových bodů, zvolte světlost.","Chcete‑li prolnout tahy se světlostí okolních obrazových bodů, zvolte Světlost.","Chcete-li prolnout tahy štětce se světlostí okolních obrazových bodů, zvolte Světlost.",0.0,smt,4,4_smt,0.03481532633304596|0.07694491744041443|0.060414526611566544|0.16211484372615814|0.12684792280197144
623,We’ve just discussed how the computer uses the name as a placeholder for the value.,"Máme vysvětlili, jak počítač použije název jako vyhrazené místo pro hodnotu.","Právě jsme popsali, jak počítač používá název jako vyhrazené místo pro hodnotu.","Právě jsme probírali, jak počítač používá název jako vyhrazené místo pro hodnotu.",0.2857142857142857,smt,4,4_smt,0.11713957041501999|0.2294093817472458|0.2319321632385254|0.24163220822811127|0.20995351672172546
624,"For more information on using this reference point, see Position a custom-positioned anchored object.",Další informace o používání vztažný bod viz umístění souboru custom-positioned ukotveného objektu.,Další informace o používání tohoto referenčního bodu viz Nastavení polohy ukotveného objektu s vlastní polohou.,Další informace o používání tohoto referenčního bodu viz Umístit ukotvený objektu s vlastním umístěním.,0.6,smt,4,4_smt,0.4181610941886902|0.5533066987991333|0.5226041078567505|0.5910251140594482|0.5246270895004272
625,"In the Insert Other Character dialog box, click the character you want to insert, and then click OK.","V dialogovém okně vložit jiný znak, klepněte na znak, který chcete vložit, a pak klepněte na OK.","V dialogovém okně Vložit jiný znak klepněte na znak, který chcete vložit, a pak klepněte na OK.","V dialogovém okně Vložit jiný znak klepněte na znak, který chcete vložit, a pak klepněte na OK.",0.05,smt,4,4_smt,-0.007030204404145479|0.007906739600002766|0.0357682928442955|0.044885072857141495|0.049928613007068634
626,Defines the clipping path when the page is printed professionally to allow for paper trimming and folding.,"Definuje ořezovou cestu, která se spustí, když se stránka se tiskne profesionálně umožnit papír pro oříznutí a skládání.","Určuje ořezovou cestu, když se stránka profesionálně tiskne, s uvážením oříznutí a složení papíru.","Definuje ořezovou cestu, když je stránka profesionálně vytištěna, aby umožnila skládání a ořez papíru.",0.8235294117647058,smt,4,4_smt,0.35351788997650146|0.5153862237930298|0.4829665422439575|0.5377737283706665|0.4959377944469452
627,"To change a folder the user can access, select the folder in the folder list, and then click Edit.","Chcete-li změnit složku, která může uživatel používat, vyberte složku v seznamu složek, a pak klepněte na tlačítko upravit.","Chcete-li změnit složku, ke které má uživatel přístup, vyberte ji ze seznamu složek a pak klepněte na Upravit.","Chcete-li změnit složku, kterou může uživatel používat, vyberte složku v seznamu složek, a pak klepněte na tlačítko upravit.",0.0454545454545454,smt,4,4_smt,0.014925677329301834|0.045101236552000046|0.08659864217042923|0.08476616442203522|0.07898398488759995
628,Double-click a wheel marker or right-click a wheel marker and choose Color Picker.,Double-click kolečko značku nebo right-click kolečko značky a zvolte výběr barvy.,Poklepejte na značku kola nebo na ni klepněte pravým tlačítkem myši a vyberte položku Výběr barvy.,"Poklepejte na značku kola, nebo na ní klepněte pravým tlačítkem a zvolte položku Výběr barvy.",0.5882352941176471,smt,4,4_smt,0.34488794207572937|0.4728865921497345|0.3979853093624115|0.4844558835029602|0.42992740869522095
629,"To subtract from the mask and reveal the layer, paint the mask with white.","Chcete-li odečíst od masky a odhalit vrstvu, malujte v masce s bílou barvou.","Chcete‑li ubrat z masky a odkrýt tak část vrstvy, malujte v masce bílou barvou.","Chcete-li odečíst od masky a odhalit vrstvu, namalujte masku bílou barvou.",0.3076923076923077,smt,4,4_smt,0.05546117201447487|0.12603016197681427|0.20397400856018066|0.18107131123542786|0.15532293915748596
