index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
1284,Patients should be advised not to drive and use machines if they feel tired or dizzy.,"Pacientiem jāiesaka nevadīt transportlīdzekļus un neapkalpot mehānismus, ja viņi jūt nogurumu vai reiboni.","Pacienti ir jābrīdina, ka viņi nedrīkst vadīt transportlīdzekļus un apkalpot mehānismus, ja izjūt nogurumu vai reiboni.","Pacientiem jāiesaka nevadīt transportlīdzekļus un neizmantot mehānismus, ja viņi jūt nogurumu vai reiboni.",0.0666666666666666,smt,2,2_smt,-0.022633146494627|0.042855154722929|0.024571647867560387|0.07614444941282272|0.09168531000614166
1285,"The fifth patient, who had pre-existing cardiopathy, was diagnosed with ventricular premature complexes and pulmonary embolism during the study.","Piektajam pacientam, kuriem anamnēzē bija kardiopātiju, diagnosticēja kambaru priekšlaicīgu kompleksus un plaušu embolijas pētījuma laikā.","Piektajam pacientam ar iepriekš diagnosticētu kardiopātiju, pētījuma laikā diagnosticēja kambaru ekstrasistoles un plaušu artērijas emboliju.","Piektajam pacientam, kuriem anamnēzē bija kardiopātiju, pētījuma laikā diagnosticēja priekšlaicīgus kambaru kompleksus un plaušu embolijas.",0.1666666666666666,smt,2,2_smt,0.1420302540063858|0.2687799036502838|0.14659669995307922|0.3041425943374634|0.25653859972953796
1286,How to handle Actrapid InnoLet,Kā rīkoties ar Actrapid InnoLet,Kā rīkoties ar Actrapid InnoLet,Kā rīkoties ar Actrapid InnoLet,0.0,smt,2,2_smt,-0.0733807310461998|-0.06987346708774567|0.010281520895659924|-0.03428569808602333|0.0011126864701509476
1287,"Consolidation therapy I, III, V","Konsolidācijas terapija I, III, V","Konsolidācijas terapija I, III, V","Konsolidācijas terapija I, III, V",0.0,smt,2,2_smt,-0.04358998313546181|-0.04979104548692703|0.03040781058371067|-0.0011872858740389347|0.02742532081902027
1288,Non-steroidal anti-inflammatory drugs (NSAIDs): Concomitant administration with chronic NSAIDs has not been studied.,Nesteroīdie pretiekaisuma līdzekļi (NPL): vienlaicīga lietošana ar ilgstoši lietojami NPL nav pētīta.,Nesteroīdie pretiekaisuma līdzekļi (NPL): vienlaicīga lietošana ar ilgstoši lietotiem NPL nav pētīta.,Nesteroīdie pretiekaisuma līdzekļi (NPL): vienlaicīga lietošana ar ilgstoši lietojamiem NPL nav pētīta.,0.0625,smt,2,2_smt,-0.04280263930559158|-0.004363151267170906|0.0302677471190691|0.0316329188644886|0.05537250638008118
1289,What CellCept looks like and contents of the pack • CellCept capsules are oblong shaped with one end blue and the other end brown.,Kāpēc CellCept ārējais izskats un iepakojums • CellCept kapsulas ir garenas formas ar viena zila un citu brūnā beigās.,"CellCept ārējais izskats un iepakojums • CellCept kapsulas ir garenas kapsulas, kuru viens gals ir zilā un otrs brūnā krāsā.","CellCept ārējais izskats un iepakojuma saturs • CellCept kapsulas ir garenas formas, un to viena puse ir zilā krāsā un otra puse ir brūnā krāsā.",0.5185185185185185,smt,2,2_smt,0.18071210384368896|0.3364250659942627|0.32439717650413513|0.35311731696128845|0.33738940954208374
1290,An increased rate of opportunistic infections was observed with chronic imatinib treatment.,Palielināts oportūnistisko infekciju biežums tika novērota ilgstošas imatiniba.,Ilgstošas imatiniba terapijas rezultātā tika novērots palielināts oportūnistisko infekciju biežums.,Palielināts oportūnistisko infekciju biežums tika novērots pēc ilgstošas imatiniba lietošanas.,0.2727272727272727,smt,2,2_smt,0.0664602518081665|0.22660306096076965|0.21808584034442902|0.29640284180641174|0.2586715519428253
1291,These substances help to kill the viruses that cause warts or the abnormal cells in the skin that develop into skin cancer or keratoses.,"Šīs vielas palīdz iznīcināt vīrusus, kas izraisa kārpas, kā arī patoloģiskas šūnas ādā, kas attīstās par vēzi vai keratozēm.","Šīs vielas palīdz iznīcināt vīrusus, kas izraisa kārpas, kā arī patoloģiskas šūnas ādā, kas attīstās par vēzi vai keratozēm.","Šīs vielas palīdz iznīcināt vīrusus, kas izraisa kārpas, kā arī patoloģiskas šūnas ādā, kas attīstās par vēzi vai keratozēm.",0.0,smt,2,2_smt,-0.051020972430706024|-0.02497505210340023|0.014980386011302471|0.0035820743069052696|0.04699438065290451
1292,"Median time to regression of symptoms, by patient (hours)",Vidējais laiks līdz gandrīz pilnīgai simptomu izzušanai (stundās),"Vidējais laiks līdz simptomu izzušanai (stundās), pacienta vērtējums","Vidējais laiks līdz gandrīz pilnīgai simptomu izzušana, pacienta vērtējums (stundās)",0.3076923076923077,smt,2,2_smt,-0.03335600718855858|0.021100852638483047|0.06958552449941635|0.06962721049785614|0.06866728514432907
1293,Studies in animals have shown reproductive toxicity.,Pētījumi ar dzīvniekiem pierāda reproduktīvo toksicitāti.,Pētījumi ar dzīvniekiem parādīja reproduktīvu toksicitāti..,Pētījumi ar dzīvniekiem pierāda reproduktīvo toksicitāti.,0.0,smt,2,2_smt,-0.0544775165617466|-0.029457399621605873|0.025701818987727165|0.02552597038447857|0.0527922660112381
1294,"In both studies, the vaccine was shown to bring about protective levels of antibodies to a satisfactory level, in line with the criteria laid down by the CHMP.","Abos pētījumos pierādīts, ka vakcīna spēja nodrošināt apmierinošu aizsargājošu antivielu koncentrācijas līmeni, kas atbilst CHMP noteiktajiem kritērijiem.","Abos pētījumos pierādīts, ka vakcīna spēja nodrošināt apmierinošu aizsargājošu antivielu koncentrācijas līmeni, kas atbilst CHMP noteiktajiem kritērijiem.","Abos pētījumos pierādīts, ka vakcīna spēja nodrošināt apmierinošu aizsargājošu antivielu koncentrācijas līmeni, kas atbilst CHMP noteiktajiem kritērijiem.",0.0,smt,2,2_smt,-0.053660161793231964|-0.018172623589634895|0.028488636016845703|0.023999957367777824|0.05733874440193176
1295,"Headache, peripheral sensory neuropathy, paraesthesia, dizziness","Galvassāpes, perifērā sensorā neiropātija, parestēzija, reibonis","Galvassāpes, perifēriskā sensorā neiropātija, parestēzija, reibonis","Galvassāpes, perifērā sensorā neiropātija, parestēzija, reibonis",0.0,smt,2,2_smt,-0.06733045727014542|-0.04332215338945389|0.013748973608016968|-0.00803905539214611|0.021087897941470146
1296,"Once removed from its package, this medicine must be used immediately.","Pēc izņemšanas no iepakojuma, šīs zāles ir jāizlieto nekavējoties.",Pēc izņemšanas no iepakojuma šīs zāles jāizlieto nekavējoties.,Pēc izņemšanas no iepakojuma šīs zāles ir jāizlieto nekavējoties.,0.1,smt,2,2_smt,-0.09431073814630508|-0.07344412058591843|0.011532730422914028|-0.04558389633893967|0.006927414797246456
1297,Light exposed skin recovered completely except for a persistent reduction in the number of hair follicles.,"Ādā, kas tika pakļauta gaismas iedarbībai, pilnībā izzuda, izņemot samazināšanās matu folikulu skaita.","Izmaiņas ādā, kas tika pakļauta gaismas iedarbībai, pilnībā izzuda, izņemot pastāvīgu matu folikulu skaita samazināšanos.","Āda, kas tika pakļauta gaismas iedarbībai, tika pilnībā atveseļota, izņemot pastāvīgu matu folikulu skaita samazināšanos.",0.2631578947368421,smt,2,2_smt,0.016280708834528923|0.08607929199934006|0.09614716470241547|0.14117203652858734|0.14192749559879303
1298,Read all of this leaflet carefully before you start taking this medicine because it contains important information for you.,"Pirms zāļu lietošanas uzmanīgi izlasiet visu instrukciju, jo tā satur Jums svarīgu informāciju.","Pirms zāļu lietošanas uzmanīgi izlasiet visu instrukciju, jo tā satur Jums svarīgu informāciju.","Pirms zāļu lietošanas uzmanīgi izlasiet visu instrukciju, jo tā satur Jums svarīgu informāciju.",0.0,smt,2,2_smt,-0.0687166377902031|-0.04962242394685745|0.010074187070131302|-0.030020156875252724|0.01858309470117092
1299,"The safety and efficacy of Naglazyme was assessed in a randomised, double blind, placebo controlled, Phase 3 study of 39 MPS VI patients, ranging in age from 5 to 29 years.","Naglazyme efektivitāte tika noteikta randomizētā, dubultaklā, placebo kontrolētā 3. fāzes pētījumā, kurā piedalījās 39 MPS VI pacienti, vecuma robežās no 5 līdz 29 gadiem.","Naglazyme efektivitāte tika noteikta randomizētā, dubultaklā, placebo kontrolētā 3. fāzes pētījumā, kurā piedalījās 39 MPS VI pacienti, vecuma robežās no 5 līdz 29 gadiem.","Naglazyme efektivitāte tika noteikta randomizētā, dubultaklā, placebo kontrolētā 3. fāzes pētījumā, kurā piedalījās 39 MPS VI pacienti vecuma robežās no 5 līdz 29 gadiem.",0.0357142857142857,smt,2,2_smt,-0.02199513092637062|-0.0022451523691415787|0.023440105840563774|0.03803236782550812|0.05531586706638336
1300,Therapy with enfuvirtide should not be restarted following systemic signs and symptoms consistent with a hypersensitivity reaction considered related to enfuvirtide.,"Terapiju ar enfuvirtīdu nedrīkst atsākt pēc atbilstošas pazīmes un simptomi, kas tiek uzskatītas par saistītām ar paaugstinātas jutības reakciju pret enfuvirtīdu.","Ja radušās palielinātas jutības reakcijai atbilstošas pazīmes un simptomi, kas tiek uzskatītas par saistītām ar enfuvirtīdu, terapiju ar enfuvirtīdu nedrīkst atsākt.","Terapiju ar enfuvirtīdu nedrīkst atsākt pēc atbilstošām pazīmēm un simptomiem, kas tiek uzskatīti par saistītiem ar paaugstinātas jutības reakciju pret enfuvirtīdu.",0.217391304347826,smt,2,2_smt,0.015176966786384583|0.1019475981593132|0.10699060559272766|0.13731655478477478|0.12977679073810577
1301,"White to light yellowish, round (8 mm diameter), flat-faced, bevelled-edge tablet.","Balta vai gaiši dzeltena, apaļa (diametrs 8 mm) plakana tablete ar slīpām malām.","Balta vai gaiši dzeltena, apaļa (diametrs 8 mm) plakana tablete ar slīpām malām.","Balta vai gaiši dzeltena, apaļa (diametrs 8 mm) plakana tablete ar slīpām malām.",0.0,smt,2,2_smt,-0.061536356806755066|-0.04228729009628296|0.014114242978394032|-0.012149091809988022|0.02218516916036606
1302,"If left untreated, however, it can result in broken bones.","Ja to neārstē, kauli var lūzt.","Ja to neārstē, kauli var lūzt.","Ja to neārstē, kauli var lūzt.",0.0,smt,2,2_smt,0.10091663151979446|0.20428720116615295|0.03192047029733658|0.2639811933040619|0.24478916823863983
1303,5) How to store Agenerase,5) kā uzglabāt Agenerase,5 Kā uzglabāt Agenerase,5) Kā uzglabāt Agenerase,0.0,smt,2,2_smt,-0.019314663484692574|0.0029137516394257545|0.014997719787061214|0.0447518453001976|0.053250424563884735
1304,Do not use CEPROTIN after the expiry date which is stated on the label after EXP.,"Nelietot CEPROTIN pēc derīguma termiņa beigām, kas norādīts uz etiķetes pēc EXP.","Nelietot CEPROTIN pēc derīguma termiņa beigām, kas norādīts uz etiķetes pēc “Der. līdz”.","Nelietot CEPROTIN pēc derīguma termiņa beigām, kas norādīts uz etiķetes pēc DERĪGS LĪDZ.",0.1333333333333333,smt,2,2_smt,-0.02270358055830002|0.015131590887904167|0.0181911401450634|0.049828000366687775|0.06145578622817993
1305,"Conversion to the active calcium-mobilizing hormone 1,25-dihydroxyvitamin D3 (calcitriol) in the kidney is tightly regulated.","Pārveidošanās par aktīvu kalciju - mobilizējošo hormonu 1,25 - dihidroksivitamīnu D3 (calcitriol) notiek nierēs, hidroksilācijas procesā.","Pārveidošanās par aktīvu kalciju-mobilizējošo hormonu D3 1,25-dihidroksivitamīnu (kalcitriolu) notiek nierēs, hidroksilācijas procesā.","Pārveidošana par aktīvo kalciju mobilizējošo hormonu 1,25-dihidroksivitamīnu D3 (kalcitriolu) notiek nierēs un tiek stingri regulēta.",0.55,smt,2,2_smt,0.11213789880275726|0.21660706400871277|0.23144328594207764|0.2809917628765106|0.23142898082733154
1306,"Immediately take about 10 to 20 g sugar, such as glucose, sugar cubes or a sugar-sweetened beverage.","Nekavējoties uzņemiet aptuveni 10 − 20 gramus cukura, piemēram, glikozes, cukurgraudu vai ar cukuru saldināta dzēriena veidā.","Nekavējoties apēdiet 10 līdz 20 g cukura, piemēram, glikozi, cukurgraudiņus vai ar cukuru saldinātu dzērienu.","Nekavējoties uzņemiet aptuveni 10−20 gramus cukura, piemēram, glikozes, cukurgraudu vai ar cukuru saldināta dzēriena veidā.",0.0,smt,2,2_smt,0.0017919247038662434|0.04488006979227066|0.06347615271806717|0.07501363009214401|0.08160203695297241
1307,Reported cases of lactic acidosis in patients on metformin have occurred primarily in diabetic patients with significant renal failure.,"Ziņotie laktacidozes gadījumi pacientiem, kuri lieto metformīnu, radās galvenokārt diabēta slimniekiem ar nozīmīgu nieru mazspēju.",Laktacidozes gadījumi galvenokārt novēroti metformīnu lietojušiem diabēta pacientiem ar izteiktu nieru mazspēju..,"Ziņotie laktacidozes gadījumi pacientiem, kuri lieto metformīnu, radās galvenokārt diabēta slimniekiem ar nozīmīgu nieru mazspēju.",0.0,smt,2,2_smt,-0.015894267708063126|0.05152004957199097|0.07679647207260132|0.08652399480342865|0.08407120406627655
1308,No dose adjustment is required in patients with mild to moderate hepatic insufficiency (see section 5.2).,Nav nepieciešama devas pielāgošana pacientiem ar viegliem vai vidēji smagiem aknu darbības traucējumiem (skatīt 5.2 apakšpunktu).,Pacientēm ar vieglu un mērenu aknu mazspēju nav nepieciešama devas pielāgošana (skatīt apakšpunktu 5.2).,Nav nepieciešama devas pielāgošana pacientiem ar vieglu vai mērenu aknu mazspēju (skatīt 5.2. apakšpunktu).,0.3529411764705882,smt,2,2_smt,-0.028355207294225693|0.015285499393939972|0.03666112944483757|0.06519632786512375|0.056953273713588715
1309,There have been rare reports of elevated liver enzymes and hepatocellular dysfunction during post-marketing experience with pioglitazone (see section 4.8).,Pēcreģistrācijas pieredzes laikā saņemti reti ziņojumi par aknu enzīmu paaugstināšanos un hepatocellulāru disfunkciju saistītā ar pioglitazona lietošanu (skatīt apakšpunktu 4.8).,Pēcreģistrācijas pieredzes laikā saņemti reti ziņojumi par aknu enzīmu paaugstināšanos un hepatocelulāru disfunkciju saistītā ar pioglitazona lietošanu (skatīt 4.8. apakšpunktu).,"Pēcreģistrācijas pieredzes laikā saņemti reti ziņojumi par aknu enzīmu līmeņa paaugstināšanos un hepatocellulāru disfunkciju, kas saistīta ar pioglitazona lietošanu (skatīt 4.8. apakšpunktu).",0.2307692307692307,smt,2,2_smt,0.023791957646608353|0.09964077919721603|0.10544907301664352|0.15064534544944763|0.1481860727071762
1310,Oral bioavailability of varenicline is unaffected by food or time-of-day dosing.,Ieņemšanas laiks vareniklīna perorālo biopieejamību neietekmē ēdienu vai time-of-day lietošanas.,Uzturs vai ieņemšanas laiks vareniklīna perorālo biopieejamību neietekmē.,Vareniklīna perorālo biopieejamību neietekmē ēdienreizes vai lietošanas laiks dienā.,0.6,smt,2,2_smt,0.15006056427955627|0.3268358111381531|0.32779985666275024|0.3509195148944855|0.30342647433280945
1311,"In particular, no residues of the cell line used for the production are detectable at the concentrations of the active ingredient that are used in humans.","Konkrēti, netika novērota atliekas no šūnu līnijā lieto atrodamas ražošanā aktīvās vielas koncentrācijā cilvēkiem.",Cilvēkiem lietotajā aktīvās vielas koncentrācijā nav atrodamas ražošanā izmantotās šūnu atliekas.,"Konkrēti, aktīvās vielas koncentrācijā cilvēkiem netika novērotas atliekas no ražošanā lietotās šūnu līnijas.",0.4666666666666667,smt,2,2_smt,0.3518794775009155|0.5184319615364075|0.5722453594207764|0.5499513149261475|0.5172843933105469
1312,Your doctor will do ultrasound scans of your ovaries to carefully monitor the number of maturing follicles.,"Jūsu ārsts parasti veic olnīcu ultraskaņas izmeklējumus, lai rūpīgi kontrolētu folikulu nobriešanu.","Jūsu ārsts veiks olnīcu ultrasonogrāfisku izmeklēšanu, lai rūpīgi kontrolētu nobriestošo folikulu skaitu.","Jūsu ārsts veiks olnīcu ultraskaņas izmeklējumus, lai rūpīgi kontrolētu nobriedušo folikulu skaitu.",0.2857142857142857,smt,2,2_smt,0.03123508393764496|0.11298820376396179|0.044175177812576294|0.15887585282325745|0.16996844112873077
1313,CHAMPIX is indicated for smoking cessation in adults.,CHAMPIX indicēts pieaugušajiem kā līdzeklis smēķēšanas atmešanai.,CHAMPIX ir paredzēts lietošanai pieaugušajiem kā līdzeklis smēķēšanas atmešanai.,CHAMPIX indicēts pieaugušajiem kā līdzeklis smēķēšanas atmešanai.,0.0,smt,2,2_smt,-0.014214985072612762|0.05554813891649246|0.035369668155908585|0.11422029137611389|0.10645075142383575
1314,"Insulins lower blood glucose levels by stimulating peripheral glucose uptake, especially by skeletal muscle and fat, and by inhibiting hepatic glucose production.","Insulīni pazemina glikozes līmeni asinīs, stimulējot glikozes uzņemšanu perifērajos audos, īpaši skeleta muskuļos un taukaudos, un inhibējot glikozes veidošanos aknās.","Insulīni pazemina glikozes līmeni asinīs, stimulējot glikozes uzņemšanu perifērajos audos, īpaši skeleta muskuļos un taukaudos, un inhibējot glikozes veidošanos aknās.","Insulīni pazemina glikozes līmeni asinīs, stimulējot glikozes uzņemšanu perifērajos audos, īpaši skeleta muskuļos un taukaudos, un inhibējot glikozes veidošanos aknās.",0.0,smt,2,2_smt,-0.049772582948207855|-0.021567566320300102|0.01349590253084898|0.011383060365915298|0.042575813829898834
1315,"In-use OptiSet, a dose of 2 units has to be selected by turning the dosage selector forward till the dose arrow points to 2.","Jau lietotam OptiSet 2 vienību devu lietot, pagriežot devu selektoru uz priekšu, līdz devas bulta ir iepretim 2.","Jau lietotam OptiSet jāiestata 2 vienību deva, pagriežot devu selektoru uz priekšu, līdz devas bulta ir iepretim 2.","Jau lietotai OptiSet ir jāatlasa 2 vienību deva, pagriežot devu selektoru uz priekšu, līdz devas bulta ir iepretim 2.",0.2272727272727272,smt,2,2_smt,0.08604903519153595|0.20829172432422638|0.16776736080646515|0.25837332010269165|0.2191316932439804
1316,But special studies have not been performed in this group and therefore specific dosage recommendations cannot be made.,"Taču īpaši pētījumi ar šo pacientu grupu nav veikti, tādēļ īpašus ietiekamus par devām sniegt nevar.","Tomēr šai grupai nav veikti īpaši pētījumi, tādēļ nav pieejamas īpašas devu rekomendācijas.","Taču īpaši pētījumi ar šo pacientu grupu nav veikti, tādēļ īpašus ieteikumus par devām sniegt nevar.",0.0555555555555555,smt,2,2_smt,0.0439089797437191|0.12674716114997864|0.04932939633727074|0.159115269780159|0.13256949186325073
1317,OptiSet has been dropped or subjected to impact.,OptiSet ir nokritis zemē vai izlaistas ietekmi.,OptiSet ir nomests zemē vai pakļauts kādai iedarbībai.,OptiSet ir nokritis zemē vai pakļauts ietekmei.,0.25,smt,2,2_smt,0.26943662762641907|0.4783550500869751|0.23853836953639984|0.5100970268249512|0.4653190076351166
1318,"Fentanyl is an opioid analgesic, interacting predominantly with the opioid µ-receptor.","Fentanils ir opioīdu analgētiskais līdzeklis, kas darbojas galvenokārt uz opioīdu µ - receptoriem.","Fentanils ir opioīdu grupas analgētisks līdzeklis, kura afinitāte ir galvenokārt pret µ-receptoru.","Fentanils ir opioīdu analgētiskais līdzeklis, kas darbojas galvenokārt uz opioīdu µ-receptoriem.",0.2307692307692307,smt,2,2_smt,0.04534328356385231|0.13013222813606262|0.135910764336586|0.14179088175296783|0.12300805747509003
1319,"Thus, co-administration of febuxostat with other CYP2D6 substrates is not expected to require any dose adjustment for those compounds.",Tāpēc febuksostatu lietojot kopā ar citiem CYP2D 6 substrātiem nav paredzama devu koriģēt nav nepieciešams.,"Tāpēc, febuksostatu lietojot kopā ar citiem CYP2D6 substrātiem, to devas mainīt nav nepieciešams.","Tāpēc, febuksostatu lietojot kopā ar citiem CYP2D6 substrātiem, nav paredzama nepieciešamība koriģēt šo vielu devas.",0.4444444444444444,smt,2,2_smt,0.20015312731266022|0.31905585527420044|0.33533167839050293|0.3701116740703583|0.34314462542533875
1320,"4 Flushing was most common in GIST patients and bleeding (haematoma, haemorrhage) was most common in patients with GIST and with transformed CML (CML-AP and CML-BC).","4 pietvīkumu visbiežāk novēroja pacientiem ar GIST, un asiņošanu (hematomu, hemorāģiju) visbiežāk novēroja pacientiem ar GIST un transformētu CML (CML - AP un CML - BC).","4 Pietvīkumu visbiežāk novēroja pacientiem ar GIST, un asiņošanu (hematomu, hemorāģiju) visbiežāk novēroja pacientiem ar GIST un transformētu CML (CML-AP un CML-BC).","4 Pietvīkumu visbiežāk novēroja pacientiem ar GIST, un asiņošanu (hematomu, hemorāģiju) visbiežāk novēroja pacientiem ar GIST un transformētu CML (CML-AP un CML-BC).",0.2068965517241379,smt,2,2_smt,-0.008036982268095016|0.034080326557159424|0.07943525165319443|0.05792926996946335|0.06749466061592102
1321,– you have unstable angina pectoris – new or increasing chest pain,"– Jums ir nestabila stenokardija – sāpes krūtīs, kas rodas no jauna vai","- Jums ir nestabila stenokardija – sāpes krūtīs, kas rodas no jauna vai pastiprinās;",– Jums ir nestabila stenokardija – jaunas vai pieaugošas sāpes krūtīs,0.6363636363636364,smt,2,2_smt,-0.02001824975013733|0.025996681302785873|0.05617449805140495|0.06530620902776718|0.05799096077680588
1322,"Medicinal products added to the insulin solution may cause degradation of the insulin, e.g. if the medicinal products contain thiols or sulfites.","Insulīna šķīdumam pievienoti ārstnieciski preparāti var izraisīt insulīna sadalīšanos, piemēram, ja pievienotā preparāta sastāvā ir tioli vai sulfites.","Insulīna šķīdumam pievienoti ārstnieciski preparāti var izraisīt insulīna sadalīšanos, piemēram, ja pievienotā preparāta sastāvā ir tioli vai sulfīti.","Insulīna šķīdumam pievienoti ārstnieciski preparāti var izraisīt insulīna sadalīšanos, piemēram, ja pievienotā preparāta sastāvā ir tioli vai sulfīti.",0.0476190476190476,smt,2,2_smt,-0.05779798701405525|-0.035594455897808075|0.012107301503419876|0.0031706378795206547|0.03999282419681549
1323,"In these studies, no clinically relevant pharmacokinetic interactions were observed after co-administration with vildagliptin.",Šajos pētījumos netika konstatēta nekāda klīniski nozīmīga farmakokinētiska mijiedarbība pēc lietošanas vienlaikus ar vildagliptīnu.,Šajos pētījumos pēc vildagliptīna vienlaikus lietošanas nenovēroja klīniski nozīmīgu farmakokinētisku mijiedarbību.,Šajos pētījumos netika konstatēta nekāda klīniski nozīmīga farmakokinētiska mijiedarbība pēc lietošanas vienlaikus ar vildagliptīnu.,0.0,smt,2,2_smt,-0.03926436975598335|0.02475580945611|0.03473052754998207|0.058781735599040985|0.07838543504476547
1324,"Most adults fully recover from the disease, but some people (particularly children) who may not have had symptoms can remain infected.","Vairums pieaugušo pilnībā izveseļojas no šīs slimības, bet daži cilvēki (īpaši bērniem), kuriem varētu nebūt radušies simptomi, var palikt inficēti.","Vairums pieaugušo pilnībā izveseļojas no šīs slimības, tomēr daži cilvēki (īpaši bērni), kuriem varētu nebūt radušies simptomi, var palikt inficēti.","Vairums pieaugušo pilnībā izveseļojas no šīs slimības, bet daži cilvēki (īpaši bērni), kuriem varētu nebūt radušies simptomi, var palikt inficēti.",0.0384615384615384,smt,2,2_smt,-0.052596449851989746|-0.030231898650527|0.0331561453640461|-0.0036082337610423565|0.033507805317640305
1325,"Deferiprone did not show direct mutagenic properties; however, it did display clastogenic characteristics in in vitro assays and in vivo in animals.",Deferipronam nenovēroja tiešas mutagēnās īpašības; tomēr tam testos in vitro un in vivo pētījumos ar dzīvniekiem.,"Deferipronam nenovēroja tiešas mutagēnās īpašības, taču laboratorijas analīzes in vitro un pētījumi ar dzīvniekiem in vivo uzrādīja tam spēju izraisīt hromosomu defektus.","Deferipronam nenovēroja tiešas mutagēnās īpašības, tomēr in vitro un in vivo pētījumos ar dzīvniekiem tas uzrādīja klastogēnas īpašības.",0.3,smt,2,2_smt,0.10267631709575653|0.2481032758951187|0.2854609191417694|0.2846219837665558|0.23066926002502441
1326,Be sure to tell your doctor if you take a medicine to keep your blood pressure under control.,"Noteikti izstāstiet ārstam, ja lietojat zāles asinsspiediena regulēšanai.","Katrā ziņā informējiet ārstu, ja lietojat zāles asinsspiediena regulēšanai.","Noteikti izstāstiet ārstam, ja lietojat zāles asinsspiediena regulēšanai.",0.0,smt,2,2_smt,0.0038980995304882526|0.06693585962057114|0.027058353647589684|0.09682223945856094|0.11497941613197327
1327,The clinical manifestations of Gaucher disease can adversely affect quality of life.,Gošē slimības klīniskās izpausmes var nelabvēlīgi ietekmēt dzīves kvalitāti.,Gošē slimības klīniskās izpausmes var nelabvēlīgi ietekmēt dzīves kvalitāti.,Gošē slimības klīniskās izpausmes var nelabvēlīgi ietekmēt dzīves kvalitāti.,0.0,smt,2,2_smt,-0.07195405662059784|-0.055924974381923676|0.011582127772271633|0.00497645465657115|0.033840928226709366
1328,This ensures that the full dose will be delivered.,"Tas nodrošinās, ka tiek ievadīta visa deva.","Tas nodrošinās, ka tiek ievadīta visa deva.","Tas nodrošinās, ka tiek ievadīta visa deva.",0.0,smt,2,2_smt,-0.08386186510324478|-0.07311152666807175|0.012195068411529064|-0.03262527287006378|0.011511532589793205
1329,The tablets work by preventing some of the fat you eat from being absorbed but you can still eat foods from all the main food groups.,"Tabletes darbojas, neļaujot apēstiem taukiem uzsūkties, bet Jūs varat turpināt ēst ēdienu no visām galvenajām uztura grupām.","Tabletes darbojas, neļaujot apēstajiem taukiem uzsūkties, bet Jūs varat turpināt ēst ēdienu no visām galvenajām uztura grupām.","Tabletes darbojas, neļaujot apēstiem taukiem uzsūkties, bet Jūs varat turpināt ēst ēdienu no visām galvenajām uztura grupām.",0.0,smt,2,2_smt,-0.03744687885046005|0.004726731218397617|0.02806149236857891|0.040555406361818314|0.06505879759788513
1330,- The initial dosage is 3 x 20 IU/kg body weight per week.,- sākumterapijas deva ir 3 x 20 SV/kg ķermeņa masas nedēļā.,Sākumterapijas deva ir 20 SV/ kg ķermeņa masas 3 reizes nedēļā.,- Sākumterapijas deva ir 3 x 20 SV/kg ķermeņa masas nedēļā.,0.0,smt,2,2_smt,-0.02667536772787571|-0.009539349004626274|0.021065428853034973|0.03893492743372917|0.047296106815338135
1331,Febuxostat treatment should not be started until an acute attack of gout has completely subsided.,"Febuksostata nedrīkst sākt, kamēr akūta podagras lēkme ir pilnībā norimusi.","Febuksostatu drīkst sākt lietot tikai pēc tam, kad akūta podagras lēkme ir pilnībā norimusi.","Ārstēšanu ar febuksostatu nedrīkst sākt, pirms akūta podagras lēkme ir pilnībā norimusi.",0.2857142857142857,smt,2,2_smt,0.016028540208935738|0.0850672498345375|0.177917942404747|0.14685261249542236|0.11154202371835709
1332,A solvent (0.234% sodium chloride solution) is also supplied for reconstitution.,Šķīdinātājs (0.234%) nātrija hlorīda šķīduma) ir pieejams arī šķīduma pagatavošanai.,"Šķīdināšanai pievienots šķīdinātājs (0,234 % nātrija hlorīda šķīdums).  Pēc izšķīdināšanas pievienotajā šķīdinātājā (0,234 % nātrija hlorīda šķīduma) katrs flakons satur","Komplektā ir iekļauts arī šķīdinātājs (0,234% nātrija hlorīda šķīduma) šķīduma pagatavošanai.",0.6,smt,2,2_smt,0.21028552949428558|0.3109000325202942|0.21942898631095886|0.3886203467845917|0.354875385761261
1333,"Do not use GANFORT single-dose eye drops, solution","Nelietot GANFORT vienas devas acu pilieni, šķīdums",Nelietojiet GANFORT vienreizējas devas acu pilienu šķīdumu šādos gadījumos:,"Nelietot vienas devas GANFORT acu pilienus, šķīdumu",0.375,smt,2,2_smt,0.23119013011455536|0.3913360834121704|0.10493742674589157|0.4169118404388428|0.3814137578010559
