index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
978,Select Always Save Preview Images With Documents.,"Wählen Sie ""Preflight-Bilder mit Dokumenten speichern.""","Wählen Sie ""Vorschaubilder immer mit Dokumenten speichern.""","Wählen Sie ""Vorschaubilder immer mit Dokumenten speichern"".",0.2,nmt,5,5_nmt,0.03327350318431854|0.0776335746049881|0.048229318112134933|0.1123790591955185|0.0896214172244072
979,"You can delete only the custom stamps that you created, not the predefined stamps.","Sie können nur die von Ihnen erstellten benutzerdefinierten Stempel löschen, nicht die vordefinierten Stempel.",Es können nur von Ihnen erstellte benutzerdefinierte Stempel gelöscht werden. Das Löschen vordefinierter Stempel ist nicht möglich.,"Sie können nur die von Ihnen erstellten benutzerdefinierten Stempel löschen, nicht die vordefinierten Stempel.",0.0,nmt,5,5_nmt,-0.01667562499642372|0.009797010570764542|0.03231625258922577|0.02897426299750805|0.0457339808344841
980,Otherwise a reference is returned.,Andernfalls wird ein Verweis zurückgegeben.,Andernfalls wird ein Verweis zurückgegeben.,Andernfalls wird ein Verweis zurückgegeben.,0.0,nmt,5,5_nmt,-0.07600118964910507|-0.06995586305856705|0.009658564813435078|-0.038993917405605316|5.7676807045936584e-05
981,You can use the Paste Clipboard Image As Stamp tool to add images to a PDF.,"Mit dem Werkzeug ""Clipboardbild als Stempel einfügen"" können Sie einem PDF-Dokument Bilder hinzufügen.","Mit dem Werkzeug ""Bild aus Zwischenablage als Stempel verwenden"" können Sie einem PDF-Dokument Bilder hinzufügen.","Mit dem Werkzeug ""Clipboardbild als Stempel einfügen"" können Sie einem PDF-Dokument Bilder hinzufügen.",0.0,nmt,5,5_nmt,-0.027144363150000572|0.001865837723016739|0.01874053105711937|0.044999975711107254|0.044669538736343384
982,Displays the x and y coordinates of the pointer.,Zeigt die x - und y -Koordinaten des Zeigers an.,Zeigt die X- und die Y-Koordinaten des Zeigers an.,Zeigt die x- und y -Koordinaten des Zeigers an.,0.2,nmt,5,5_nmt,-0.0407630018889904|-0.03468862920999527|0.048541124910116196|0.003749317955225706|0.03278208151459694
983,You can also set the global lighting angle by choosing Layer Style > Global Light.,"Sie können auch den globalen Lichtwinkel einstellen, indem Sie ""Ebenenstil"" > ""Globalen Lichteinfall"" wählen.","Sie können den globalen Lichtwinkel auch einstellen, indem Sie ""Ebenenstil"" > ""Globaler Lichteinfall"" wählen.","Sie können auch den globalen Lichtwinkel einstellen, indem Sie ""Ebenenstil"" > ""Globalen Lichteinfall"" wählen.",0.0,nmt,5,5_nmt,-0.04466630518436432|-0.03539462387561798|0.011251927353441715|-0.0051892949268221855|0.022474579513072968
984,"You can also use ActionScript to create a DataProvider for these components, as well as for the DataGrid.",Sie können auch mithilfe von ActionScript einen Datenprovider für diese Komponenten sowie die DataGrid-Komponente erstellen.,Mithilfe von ActionScript können Sie für diese Komponenten und auch für ein Datenraster einen Datenprovider erstellen.,Sie können auch mithilfe von ActionScript einen Datenprovider für diese Komponenten und die DataGrid-Komponente erstellen.,0.0625,nmt,5,5_nmt,0.016997598111629486|0.07249792665243149|0.0376405231654644|0.0833212286233902|0.0837693065404892
985,"Finally, you can specify a web address (URL) for a web page you want shown when a customer completes a purchase, such as a ""Thank you for your order"" page.","Abschließend können Sie eine Internetadresse (URL) für die Webseite angeben, die angezeigt werden soll, wenn der Kunde einen Druckbogen abgeschlossen hat, z. B. die Seite ""Vielen Dank für Ihre Bestellung.""","Schließlich können Sie eine Internetadresse (URL) für eine Webseite angeben, die Kunden gezeigt werden soll, die einen Kauf abschließen, und auf der Sie sich beispielsweise für den Einkauf bedanken können.","Abschließend können Sie eine Internetadresse (URL) für eine Webseite angeben, die angezeigt werden soll, wenn der Kunde einen Einkauf abgeschlossen hat, z. B. die Seite ""Vielen Dank für Ihre Bestellung"".",0.0512820512820512,nmt,5,5_nmt,0.029464736580848694|0.07381202280521393|0.054377976804971695|0.07305477559566498|0.08461984246969223
986,copies the skin into the same folder as the FLA file.,kopiert die Skin in den gleichen Ordner wie die FLA-Datei.,kopiert die Skin in denselben Ordner wie die FLA-Datei.,kopiert die Skin in den gleichen Ordner wie die FLA-Datei.,0.0,nmt,5,5_nmt,-0.013313047587871552|-0.006606856361031532|0.01265863049775362|0.031944386661052704|0.051744021475315094
987,"Word Spacing values can range from 0% to 1000%; at 100%, no additional space is added between words.",Die Werte für den Wortabstand können zwischen 0% und 1000% liegen. Bei 100% wird der Abstand zwischen den Wörtern nicht vergrößert.,Der Wortabstand kann zwischen 0% und 1000% liegen; bei 100% wird zwischen Wörtern kein zusätzlicher Abstand hinzugefügt.,Die Werte für den Wortabstand können zwischen 0% und 1000% liegen. Bei 100% wird der Abstand zwischen den Wörtern nicht vergrößert.,0.0,nmt,5,5_nmt,0.01211407221853733|0.05240463465452194|0.052189942449331284|0.08173804730176926|0.06720004230737686
988,"To run the following example, create a new document and add four button instances to your workspace (pauseBtn, playBtn, stopBtn, and togglePauseBtn):","Um das folgende Beispiel auszuführen, erstellen Sie ein neues Dokument und fügen dem Arbeitsbereich vier Schaltflächeninstanzen hinzu (parseBtn, playBtn, stopBtn und toglePauseBtn):","Um das folgende Beispiel auszuführen, erstellen Sie ein neues Dokument, und fügen Sie im Arbeitsbereich vier Schaltflächeninstanzen ein (pauseBtn, playBtn, stopBtn und togglePauseBtn):","Um das folgende Beispiel auszuführen, erstellen Sie ein neues Dokument und fügen dem Arbeitsbereich vier Schaltflächeninstanzen hinzu (pauseBtn, playBtn, stopBtn und togglePauseBtn):",0.0714285714285714,nmt,5,5_nmt,-0.023072242736816406|0.002757749520242214|0.030513232573866844|0.02495233155786991|0.03796139359474182
989,"If you think you might require more than four colors, consider printing your document using process colors.","Wenn Sie vermuten, dass Sie mehr als vier Farben benötigen, sollten Sie das Dokument mit Prozessfarben drucken.","Wenn Sie voraussichtlich mehr als vier Farben benötigen, sollten Sie den Einsatz von Prozessfarben für Ihr Dokument erwägen.","Wenn Sie vermuten, dass Sie mehr als vier Farben benötigen, sollten Sie das Dokument mit Prozessfarben drucken.",0.0,nmt,5,5_nmt,0.01817672699689865|0.0508233904838562|0.03804842382669449|0.07034198939800262|0.08243783563375473
990,"Select the Convert Point tool, or use the Pen tool and hold down Alt (Windows) or Option (Mac OS).",Wählen Sie das Punkt-umwandeln-Werkzeug aus oder klicken Sie mit dem Zeichenstift-Werkzeug auf die Alt- (Windows) bzw. Wahltaste (Mac OS).,Wählen Sie das Punkt-umwandeln-Werkzeug aus oder verwenden Sie den Zeichenstift und halten Sie die Alt-Taste (Windows) bzw. Wahltaste (Mac OS) gedrückt.,Wählen Sie das Punkt-umwandeln-Werkzeug aus oder klicken Sie mit dem Zeichenstift-Werkzeug auf die Alt- (Windows) bzw. Wahltaste (Mac OS).,0.0,nmt,5,5_nmt,-0.007351689040660858|0.038187719881534576|0.019347090274095535|0.04742226004600525|0.0495857372879982
991,"If this option isn't selected, the rule can appear outside the text frame.","Ist diese Option nicht aktiviert, kann die Linie außerhalb des Textrahmens angezeigt werden.","Wenn diese Option nicht ausgewählt ist, kann die Linie außerhalb des Textrahmens angezeigt werden.","Ist diese Option nicht aktiviert, kann die Linie außerhalb des Textrahmens angezeigt werden.",0.0,nmt,5,5_nmt,-0.03413451090455055|-0.021275414153933525|0.01330672949552536|0.008159015327692032|0.0275044534355402
992,"Select the anchor point where you want to split the path, and then click the Cut Path At Selected Anchor Points button in the Control panel.","Wählen Sie den Ankerpunkt aus, an dem Sie den Pfad teilen möchten, und klicken Sie im Steuerungsbedienfeld auf die Schaltfläche ""Pfad an ausgewählten Ankerpunkten ausschneiden"".","Wählen Sie den Ankerpunkt an der Stelle aus, an der der Pfad geteilt werden soll, und klicken Sie im Steuerungsbedienfeld auf die Schaltfläche ""Pfad an ausgewählten Ankerpunkten ausschneiden"".","Wählen Sie den Ankerpunkt aus, an dem Sie den Pfad teilen möchten, und klicken Sie im Steuerungsbedienfeld auf die Schaltfläche ""Pfad an ausgewählten Ankerpunkten ausschneiden"".",0.0,nmt,5,5_nmt,-0.025173457339406013|-0.004879416897892952|0.013851670548319817|0.012737523764371872|0.03897807002067566
993,The difference is that a constant can only be assigned a value one time in the course of an ActionScript application.,"Der Unterschied besteht darin, dass im Verlauf einer ActionScript-Anwendung nur einmal ein Wert zugewiesen werden kann.","Der Unterschied besteht darin, dass einer Konstanten im Verlauf einer ActionScript-Anwendung nur ein einziges Mal ein Wert zugewiesen werden kann.","Der Unterschied besteht darin, dass im Verlauf einer ActionScript-Anwendung einer Konstanten nur einmal ein Wert zugewiesen werden kann.",0.1,nmt,5,5_nmt,-0.05255996808409691|-0.03415216505527496|0.03228476271033287|-0.017270833253860474|0.01735270582139492
994,"To export a graphic, click the graphic with the Position tool.","Um eine Grafik zu exportieren, klicken Sie mit dem Positionierungswerkzeug auf die Grafik.","Wenn Sie eine Grafik exportieren möchten, klicken Sie mit dem Positionierungswerkzeug in die Grafik.","Um eine Grafik zu exportieren, klicken Sie mit dem Positionierungswerkzeug auf die Grafik.",0.0,nmt,5,5_nmt,-0.034288350492715836|-0.03538791835308075|0.011985071003437042|0.0007386123761534691|0.02576778270304203
995,"TIFF can use either lossy or lossless compression, and is able to handle device-specific color spaces (such as CMYK).",TIFF kann entweder eine verlustbehaftete oder verlustfreie Komprimierung verwenden und gerätespezifische Farbräume verarbeiten (z. B. CMYK).,TIFF kann mit verlustreicher und verlustfreier Komprimierung eingesetzt werden und kann gerätespezifische Farbräume (wie etwa CMYK) verarbeiten.,TIFF kann entweder eine verlustbehaftete oder verlustfreie Komprimierung verwenden und gerätespezifische Farbräume verarbeiten (z. B. CMYK).,0.0,nmt,5,5_nmt,-0.006297607906162739|0.04783233255147934|0.04326043277978897|0.07497398555278778|0.06258724629878998
996,Progressive displays a JPEG image in increasing detail as it is downloaded to a web browser.,"""Progressiv"" zeigt ein JPEG-Bild an, während es in einen Webbrowser heruntergeladen wird.","Wenn Sie die Option ""Progressiv"" wählen, werden JPEG-Bilder beim Laden in einem Webbrowser in Stufen mit zunehmender Detailschärfe angezeigt.","""Progressiv"" zeigt ein JPEG-Bild an, während es in einen Webbrowser heruntergeladen wird.",0.0,nmt,5,5_nmt,0.08017488569021225|0.1851721704006195|0.13435398042201996|0.2174757868051529|0.16453933715820312
997,Select a command on the left side of the Edit Sequence dialog box and click Add.,"Wählen Sie auf der linken Seite des Dialogfelds ""Sequenz bearbeiten"" einen Befehl aus und klicken Sie auf ""Hinzufügen.""","Wählen Sie auf der linken Seite des Dialogfelds ""Sequenz bearbeiten"" einen Befehl aus und klicken Sie auf ""Hinzufügen.""","Wählen Sie auf der linken Seite des Dialogfelds ""Sequenz bearbeiten"" einen Befehl aus und klicken Sie auf ""Hinzufügen"".",0.0,nmt,5,5_nmt,-0.08386857062578201|-0.08712585270404816|0.009363671764731407|-0.04940382391214371|-0.012788409367203712
998,"To use these colors in the PDF, select Force These Settings For All Pages.","Um diese Farben im PDF-Dokument zu verwenden, wählen Sie ""Diese Einstellungen für alle Seiten erzwingen.""","Wenn Sie diese Farben in der PDF-Datei verwenden möchten, aktivieren Sie das Kontrollkästchen ""Diese Einstellungen für alle Seiten zwingend.""","Um diese Farben im PDF-Dokument zu verwenden, wählen Sie ""Diese Einstellungen für alle Seiten erzwingen"".",0.0,nmt,5,5_nmt,-0.005989369936287403|0.027668582275509834|0.029352029785513878|0.05823056772351265|0.05422120541334152
999,Choose Import Topics in the Index panel menu.,"Wählen Sie im Menü des Indexbedienfelds den Befehl ""Themen importieren.""","Wählen Sie im Menü des Indexbedienfelds den Befehl ""Themen importieren.""","Wählen Sie im Menü des Indexbedienfelds den Befehl ""Themen importieren"".",0.0,nmt,5,5_nmt,-0.06916115432977676|-0.06294496357440948|0.009525373578071594|-0.02328626438975334|0.0009102169424295425
1000,"Expand the WAR file in your working directory, using the following command:",Erweitern Sie die WAR-Datei in Ihrem Arbeitsverzeichnis mit dem folgenden Befehl:,"Dekomprimieren Sie die WAR-Datei im Arbeitsverzeichnis, indem Sie folgenden Befehl eingeben:",Erweitern Sie die WAR-Datei in Ihrem Arbeitsverzeichnis mit dem folgenden Befehl:,0.0,smt,1,1_smt,-0.013152629137039185|0.019147280603647232|0.021704675629734993|0.04629914090037346|0.05485476553440094
1001,You cannot use the BitmapData.draw () method to access RTMP video.,"Es ist nicht möglich, die BitmapData.draw () -Methode verwenden, um RTMP Video zuzugreifen.",Mit der BitmapData.draw () -Methode können Sie nicht auf RTMP-Video zugreifen.,"Es ist nicht möglich, die BitmapData.draw()-Methode zu verwenden, um auf RTMP-Video zuzugreifen.",0.1666666666666666,smt,1,1_smt,0.10981756448745728|0.19207730889320374|0.12423765659332275|0.23305031657218933|0.15580441057682037
1002,"The line in the preview window defines the light direction and angle, and the handles define the edges of the ellipse.",Die Linie im Vorschaufenster definiert die Lichtrichtung und den Winkel und die Griffe der Kanten der Ellipse zu definieren.,"Die Linie im Vorschaufenster definiert Lichtrichtung und -winkel, die Griffe definieren die Kanten der Ellipse.","Die Linie im Vorschaufenster definiert die Richtung und den Winkel des Lichts, und die Griffe definieren den Rand der Ellipse.",0.4090909090909091,smt,1,1_smt,0.09366793185472488|0.1724110096693039|0.17305412888526917|0.23188965022563934|0.17471008002758026
1003,"For more information, see Edit a web page or blog from your browser.",Weitere Informationen finden Sie unter Bearbeiten einer Webseite oder von Ihrem Browser.,Weitere Informationen finden Sie unter Bearbeiten von Webseiten oder Blogeinträgen vom Browser aus.,"Weitere Informationen finden Sie unter ""Bearbeiten einer Webseite oder eines Blogs in Ihirem Browser"".",0.3529411764705882,smt,1,1_smt,0.03894880414009094|0.08728233724832535|0.14015161991119385|0.12302906066179276|0.09715074300765991
1004,Select a keyframe in the timeline.,Wählen Sie ein Schlüsselbild in der Zeitleiste aus.,Wählen Sie in der Zeitleiste ein Schlüsselbild aus.,Wählen Sie einen Keyframe in der Zeitleiste aus.,0.2222222222222222,smt,1,1_smt,-0.0619075782597065|-0.06188485026359558|0.009625107981264591|-0.023776819929480553|0.00626025628298521
1005,"When you publish your draft (the blog entry where you inserted the link), Contribute also publishes the new blog entry.","Wenn Sie den Entwurf (den Blogeintrag veröffentlichen, in dem Sie die Verknüpfung eingefügt werden), veröffentlicht Contribute auch den neuen Blogeintrag.","Wenn Sie den Entwurf veröffentlichen (den Blogeintrag, in den Sie den Hyperlink eingefügt haben), veröffentlicht Contribute auch den neuen Blogeintrag.","Wenn Sie den Entwurf (den Blogeintrag, in den Sie die Verknüpfung eingefügt haben) veröffentlichen, veröffentlicht Contribute auch den neuen Blogeintrag.",0.16,smt,1,1_smt,0.01261145994067192|0.04849352687597275|0.10872980207204819|0.08208613842725754|0.08406064659357071
1006,Attributes provide metadata information about an element.,Attribute von Metadaten stellen Informationen zu einem Element.,Attribute speichern Metadateninformationen zu Elementen.,Attribute stellen Metadaten-Informationen zu einem Element bereit.,0.5,smt,1,1_smt,0.09289015084505081|0.15846717357635498|0.1782960295677185|0.204254612326622|0.14977823197841644
1007,Click the Add a Layer Style icon at the bottom of the Layers panel and choose an effect from the list.,"Klicken Sie auf das Symbol ""Ebenenstil hinzufügen"" am unteren Rand des Ebenenbedienfelds und wählen Sie einen Effekt aus der Liste aus.","Klicken Sie unten im Ebenenbedienfeld auf das Symbol ""Ebenenstil hinzufügen"" und wählen Sie einen Effekt aus der Liste.","Klicken Sie auf das Symbol ""Ebenenstil hinzufügen"" am unteren Rand des Ebenenbedienfelds, und wählen Sie einen Effekt aus der Liste aus.",0.04,smt,1,1_smt,-0.050560008734464645|-0.03271607309579849|0.011431021615862846|-0.0035268813371658325|0.019001275300979614
1008,"To temporarily override switching, hold down Shift as you position the Pen tool over the selected path or an anchor point.","Um die Umschaltung vorübergehend außer Kraft setzen möchten, halten Sie die Umschalttaste gedrückt, während Sie das Stiftwerkzeug über den ausgewählten Pfad oder einem Ankerpunkt positionieren.","Wenn Sie die Umschaltung vorübergehend außer Kraft setzen möchten, halten Sie die Umschalttaste gedrückt, während Sie das Zeichenstift-Werkzeug über dem ausgewählten Pfad oder einem Ankerpunkt positionieren.","Um die Umschaltung vorübergehend außer Kraft zu setzen, halten Sie die Umschalttaste gedrückt, während Sie das Stiftwerkzeug über dem ausgewählten Pfad oder einem Ankerpunkt positionieren.",0.1071428571428571,smt,1,1_smt,-0.023923026397824287|0.024566054344177246|0.040618449449539185|0.04724251851439476|0.05007290467619896
1009,"An array of key-value pairs that represent the information in the ""ilst"" atom, which is the equivalent of ID3 tags for MP4 files.","Ein Array von Schlüssel-Wert-Paaren, die die Informationen in der ""atom"" ilst, bei der es sich um das Äquivalent von ID3-Tags für MP4 Dateien.","Ein Array von Schlüssel-Wert-Paaren, die die Informationen im ""ilst""-Atom darstellen (entspricht bei MP4-Dateien den ID3-Tags).","Ein Array von Schlüssel-Wert-Paaren, das die Informationen im ""ilst atom"" darstellt, bei dem es sich um das Äquivalent von ID3-Tags für MP4-Dateien handelt.",0.2857142857142857,smt,1,1_smt,0.2644103169441223|0.3942126929759979|0.2887248694896698|0.39896178245544434|0.328827440738678
1010,Specify transition styles and speed.,Geben Sie Übergang Stile und Geschwindigkeit.,In diesem Bereich können Sie die Stile und die Geschwindigkeit von Übergängen festlegen.,Geben Sie Übertragungsstile und -geschwindigkeit an.,0.5714285714285714,smt,1,1_smt,0.28090813755989075|0.443739652633667|0.39051422476768494|0.4557519853115082|0.3656712770462036
1011,"Draws without lighting, instead displaying only the selected Texture option.","Zeichnet ohne Beleuchtung, sondern nur die ausgewählte Option ""Struktur angezeigt wird.",Objekte werden ohne Beleuchtung gezeichnet. Es wird nur die ausgewählte Texturoption angezeigt.,"Zeichnet ohne Beleuchtung, sodass nur die ausgewählte Texturoption angezeigt wird.",0.3333333333333333,smt,1,1_smt,0.26623883843421936|0.40081024169921875|0.19233796000480652|0.39871931076049805|0.3531518578529358
1012,Cineon and JPEG 2000 are supported if the plug‑ins are installed.,"Cineon und JPEG 2000 unterstützt werden, wenn die Zusatzmodule installiert sind.","Cineon und JPEG 2000 werden unterstützt, wenn die entsprechenden Zusatzmodule installiert sind.","Cineon und JPEG 2000 werden unterstützt, wenn die Zusatzmodule installiert sind.",0.0769230769230769,smt,1,1_smt,0.002498502377420664|0.03781405836343765|0.03818701207637787|0.069089874625206|0.06843926012516022
1013,"You can apply multiple filters, turn on or off the effect of a filter, reset options for a filter, and change the order in which filters are applied.","Sie können mehrere Filter anwenden, wird der Effekt eines Filters ein- oder auszuschalten, setzen Sie die Optionen für einen Filter, und ändern Sie die Reihenfolge, in der die Filter angewendet werden.","Sie können mehrere Filter anwenden, den Effekt eines Filters aktivieren oder deaktivieren, die Optionen für einen Filter zurückzusetzen und die Reihenfolge, in der die Filter angewendet werden, ändern.","Sie können mehrere Filter anwenden, Filtereffekte ein- oder ausschalten, Optionen für Filter zurücksetzen und die Reihenfolge ändern, in der Filter angewendet werden.",0.5769230769230769,smt,1,1_smt,0.08120518922805786|0.16428770124912262|0.18705181777477264|0.178945392370224|0.15726085007190704
1014,Click Repair All.,"Klicken Sie auf ""Alles reparieren.""","Klicken Sie auf ""Alle reparieren.""","Klicken Sie auf ""Alles reparieren"".",0.0,smt,1,1_smt,-0.0614795982837677|-0.06658431887626648|0.015300879254937172|-0.029058491811156273|-0.0010098349303007126
1015,The sizing behavior of the UILoader component is controlled by the scaleContent property.,"Die Größenanpassung der UILoader-Komponente, indem Sie die scaleContent Eigenschaft gesteuert wird.",Das Größenverhalten der UILoader-Komponente wird von der Eigenschaft scaleContent gesteuert.,Die Größenanpassung der UILoader-Komponente wird von der scaleContent-Eigenschaft gesteuert.,0.7,smt,1,1_smt,0.16833801567554474|0.31033453345298767|0.38304194808006287|0.32610219717025757|0.2905091941356659
1016,"From the options menu in the Comments list, choose Export Selected Comments.","Wählen Sie im Menü ""Optionen"" in der Kommentarliste, wählen Sie ""Ausgewählte Kommentare exportieren.","Wählen Sie im Menü ""Optionen"" in der Kommentarliste den Befehl ""Ausgewählte Kommentare exportieren.""","Wählen Sie im Menü ""Optionen"" in der Kommentarliste den Befehl ""Ausgewählte Kommentare exportieren"".",0.2222222222222222,smt,1,1_smt,0.041125085204839706|0.08418912440538406|0.1440110057592392|0.11045635491609573|0.09258168935775757
1017,ActionScript 2.0 has an Error class that allows you to build logic into custom functions to throw an exception with a specific message.,"ActionScript 2.0 verfügt über eine Error-Klasse, die mit einer bestimmten Nachricht können Sie zu benutzerdefinierten Funktionen, um eine Ausnahme ausgelöst.","ActionScript 2.0 verfügt über eine Error-Klasse, mit der Sie entsprechende Programmlogik als benutzerdefinierte Funktionen erstellen können, die Ausnahmen mit einer speziellen Meldung auslösen.","ActionScript 2.0 verfügt über eine Error-Klasse, die Ihnen ermöglicht, Logik in benutzerdefinierte Funktionen zu integrieren, um eine Ausnahme mit einer bestimmten Nachricht auszulösen.",0.4444444444444444,smt,1,1_smt,0.2682967483997345|0.4183764159679413|0.37470743060112|0.41071251034736633|0.3433643877506256
1018,Choose Paragraph Rules from the Paragraph panel menu or Control panel menu.,"Wählen Sie im Menü des Absatzbedienfelds oder des Steuerungsbedienfelds die Option ""Absatzformatoptionen"" Regeln. ""","Wählen Sie im Menü des Zeichenbedienfelds oder des Steuerungsbedienfelds die Option ""Absatzlinien.""","Wählen Sie im Menü des Absatzbedienfelds oder des Steuerungsbedienfelds die Option ""Absatzregeln"".",0.2,smt,1,1_smt,0.06091056019067764|0.1584264487028122|0.12084456533193588|0.17158719897270203|0.14617936313152313
1019,Close and reopen Contribute after creating a blog using the blog publishing service.,"Schließen Sie Contribute, und öffnen Sie nach dem Erstellen eines Blogs mit dem Blog-Veröffentlichungsdienst.","Nachdem Sie ein Blog mit dem Blogveröffentlichungsdienst erstellt haben, müssen Sie Contribute beenden und neu starten.","Schließen Sie Contribute, und öffnen Sie es nach dem Erstellen eines Blogs mit dem Blog-Veröffentlichungsdienst neu.",0.1111111111111111,smt,1,1_smt,0.1816183477640152|0.31270724534988403|0.22799918055534363|0.3470340073108673|0.2572183310985565
1020,"To set the width and height of the bevel, set the Blur X and Y values.","So legen Sie die Breite und Höhe der Abschrägung für ""Weichzeichnen X"" und ""Weichzeichnen Y"" ein.","Stellen Sie Werte für ""Weichzeichnen X"" und ""Weichzeichnen Y"" ein, um die Breite und Höhe des Filters ""Geschliffen"" einzustellen.","Um die Breite und Höhe des Filters ""Geschliffen"" festzulegen, legen Sie die Werte für ""Weichzeichnen X"" und ""Weichzeichnen Y"" fest.",0.4285714285714285,smt,1,1_smt,0.031146042048931122|0.11428875476121902|0.0800701454281807|0.12166791409254074|0.11646785587072372
1021,Click the Fill or Stroke box in the Swatches panel or the Toolbox.,"Klicken Sie auf das Feld ""Fläche"" oder ""Kontur"" im Farbfeldbedienfeld oder der Toolbox.","Klicken Sie im Farbfeldbedienfeld oder in der Toolbox auf das Feld ""Fläche"" oder ""Kontur.""","Klicken Sie auf das Feld ""Fläche"" oder ""Kontur"" im Farbfeldbedienfeld oder in der Toolbox.",0.0526315789473684,smt,1,1_smt,-0.01615004613995552|-0.00053376704454422|0.012273223139345646|0.03248928114771843|0.043609291315078735
1022,"Select the Adobe InDesign document or documents you want to add, and then click Open.","Wählen Sie das Dokument in Adobe InDesign oder Dokumente, die Sie hinzufügen möchten, und klicken Sie dann auf ""Öffnen.""","Wählen Sie das bzw. die Adobe InDesign-Dokumente aus, die Sie hinzufügen möchten, und klicken Sie auf ""Öffnen.""","Wählen Sie die Adobe InDesign-Dokumente aus, die Sie hinzufügen möchten, und klicken Sie dann auf ""Öffnen"".",0.2857142857142857,smt,1,1_smt,-0.012983713299036026|-0.00035560131072998047|0.03777763620018959|0.03251646086573601|0.04183323681354523
1023,"In addition, you can set the page alignment and specify a repeating background image.","Darüber hinaus können Sie die Seite, um die Ausrichtung festzulegen, und geben Sie ein wiederholtes Hintergrundbild.",Darüber hinaus können Sie die Seitenausrichtung festlegen und ein wiederholendes Hintergrundbild angeben.,Darüber hinaus können Sie die Seitenausrichtung festlegen und ein sich wiederholendes Hintergrundbild angeben.,0.8571428571428571,smt,1,1_smt,0.2274971455335617|0.37791502475738525|0.39534255862236023|0.38481971621513367|0.3241538405418396
1024,"In the Layers panel, select the layers you want for the animation, and choose Make Frames From Layers from the Animation panel menu.","Wählen Sie im Ebenenbedienfeld die gewünschten Ebenen für die Animation, und wählen Sie die Option ""Frames aus Ebenen im Menü des Animationsbedienfelds auswählen.","Wählen Sie im Ebenenbedienfeld die gewünschten Ebenen für die Animation aus und wählen Sie im Menü des Animationsbedienfelds die Option ""Frames aus Ebenen erstellen.""","Wählen Sie im Ebenenbedienfeld die gewünschten Ebenen für die Animation, und wählen Sie die Option ""Frames aus Ebenen machen"" im Menü des Animationsbedienfelds aus.",0.1071428571428571,smt,1,1_smt,0.020264921709895134|0.072843037545681|0.0472477488219738|0.10509085655212402|0.09062667191028595
1025,n. Works with the debug version of Flash player to check code for ActionScript syntax and logical errors.,"n. Funktioniert mit der Debugversion von Flash Player, um Code für ActionScript Syntax und logische Fehler überprüfen.","n. Arbeitet zusammen mit der Debug-Version des Flash-Players, um den ActionScript-Code auf Syntax- und Logikfehler zu überprüfen.","n. Funktioniert mit der Debugversion von Flash Player, um Code für die Syntax und logische Fehler von ActionScript zu überprüfen.",0.1739130434782608,smt,1,1_smt,0.18377842009067535|0.33043649792671204|0.2875756621360779|0.31735649704933167|0.24961769580841064
1026,"Select Commands > Create AIR Package, and click Preview.","Wählen Sie ""Befehle"" ""AIR-Paket erstellen"" aus, und klicken Sie auf ""Vorschau.""","Wählen Sie ""Befehle"" > ""AIR-Paket erstellen"" und klicken Sie auf ""Vorschau.""","Wählen Sie ""Befehle"" > ""AIR-Paket erstellen"" aus, und klicken Sie auf ""Vorschau"".",0.05,smt,1,1_smt,-0.018381614238023758|-0.010342258960008621|0.029347851872444153|0.018248237669467926|0.030691035091876984
1027,The Rollback feature is only available if your Contribute administrator enabled it.,"Mit der Funktion ""Zurück ist nur verfügbar, wenn sie von Ihrem Contribute-Administrator aktiviert ist.","Diese Funktion ist nur verfügbar, wenn der Contribute-Administrator sie aktiviert hat.","Die Funktion ""Zurück"" ist nur verfügbar, wenn sie vom Contribute-Administrator aktiviert wurde.",0.375,smt,1,1_smt,0.08331925421953201|0.16898418962955475|0.25220391154289246|0.20485208928585052|0.14408323168754578
1028,Select Window > Properties > Properties.,"Wählen Sie ""Fenster"" ""Eigenschaften"" > ""Eigenschaften.""","Wählen Sie ""Fenster"" > ""Eigenschaften"" > ""Eigenschaften.""","Wählen Sie ""Fenster"" > ""Eigenschaften"" > ""Eigenschaften"".",0.0714285714285714,smt,1,1_smt,-0.048532869666814804|-0.06297660619020462|0.018012607470154762|-0.01565166935324669|0.008127754554152489
1029,You can embed PDF conversion and preflight settings in a JDF package.,Sie können die PDF-Konvertierungs- und Preflight-Einstellungen in ein JDF-Paket einzubetten.,Sie können PDF-Konvertierungs- und Preflight-Einstellungen in ein JDF-Paket einbetten.,Sie können die PDF-Konvertierungs- und Preflight-Einstellungen in ein JDF-Paket einbetten.,0.0909090909090909,smt,1,1_smt,-0.011055882088840008|0.03253048658370972|0.039624422788619995|0.06840469688177109|0.07169365882873535
1030,You cannot adjust any of the options in the following steps.,"Es ist nicht möglich, eine der Optionen in den folgenden Schritten anpassen.",Die Optionen in den folgenden Schritten können nicht geändert werden.,"Es ist nicht möglich, eine der Optionen in den folgenden Schritten anpassen.",0.0,smt,1,1_smt,0.008130405098199844|0.024872519075870514|0.033449504524469376|0.06149418652057648|0.06579164415597916
