index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
487,Örtlich begrenzte Infektionen mit Carbapenem-resistenten Erregern wurden in der Europäischen Gemeinschaft berichtet.,local infections with Carbapenem-resistenten pathogens have been reported in the European Community.,Localized clusters of infections due to carbapenem-resistant organisms have been reported in the European Union.,[0.09949351847171783],Local infections with Carbapenem-resistant pathogens have been reported in the European Community.,de-en,0.0769230769230769,smt,3,3_smt
488,"ge Störung hatte, um das potenzielle Risiko bei einer Rimonabant-Behandlung abzuschätzen.","au suicidal thoughts, outweighs the potential risk for suicide.",or order to evaluate the potential risks with rimonabant treatment.,[0.37680643796920776],"suicidal thoughts, in order to estimate the potential wih a rimonabant treatment.",de-en,0.6428571428571429,smt,3,3_smt
489,"Einhaltung der empfohlenen Dosierung für Ovitrelle, Anwendung des empfohlenen Behandlungsschemas und sorgfältige Überwachung der Therapie minimieren die Inzidenz für ein ovarielles Überstimulationssyndrom oder eine Mehrlingsschwangerschaft.","9 Adherence to recommended Ovitrelle dosage, regimen of administration and careful monitoring of therapy will minimise the incidence of ovarian hyperstimulation syndrome, the ovarian hyperstimulation syndrome and multiple pregnancy.","Adherence to recommended Ovitrelle dosage, regimen of administration and careful monitoring of therapy will minimise the incidence of ovarian hyperstimulation and multiple pregnancy.",[0.10408782213926315],"9 Adherence to recommended Ovitrelle dosage, regimen of administration and careful monitoring of therapy will minimise the incidence of ovarian hyperstimulation syndrome or a multiple pregnancy.",de-en,0.2142857142857142,smt,3,3_smt
490,Blutzuckerwert stark absinken (Hypoglykämie).,Blutzuckerwert severely may become too low (hypoglycaemia).,sugar may become too low (hypoglycaemia).,[0.1760970801115036],Blood sugar level may severely decrease (hypoglycaemia).,de-en,0.6,smt,3,3_smt
491,Von den 42 Patienten der historischen Vergleichsgruppe war hingegen nur ein Patient mit 18 Monaten noch am Leben.,"Of the 42 patients in the historical comparison group However, this was only one patient with 18 months is still alive.","In contrast, only one of the 42 patients in the historical comparison group was alive at 18 months of age.",[0.21380621194839478],"Of the 42 patients in the historical comparison group, however, only one patient wsa still alive after 18 months.",de-en,0.3181818181818182,smt,3,3_smt
492,"Der wirksame Bestandteil, der in 1 Dosis (0,5 ml) Fendrix enthalten ist, ist:","The active ingredient, contained in 1 dose (0.5 ml) of Fendrix is:",The active substance contained in 1 dose (0.5 ml) of Fendrix is:,[0.009904191829264164],"The active ingredient, contained in 1 dose (0.5 ml) of Fendrix is:",de-en,0.0,smt,3,3_smt
493,Wie wird Duloxetine Boehringer Ingelheim angewendet?,What Duloxetine Boehringer Ingelheim used for?,How is Duloxetine Boehringer Ingelheim used?,[0.03652462735772133],What is Duloxetine Boehringer Ingelheim used for?,de-en,0.125,smt,3,3_smt
494,"Wenn Sie schwanger sind, eine Schwangerschaft planen oder ein Kind stillen: Bitte fragen Sie Ihren Arzt um Rat.","If you are pregnant, planning a pregnancy or breast-feeding: please contact your doctor for advice before taking any medicine.","If you are pregnant, planning a pregnancy or breast-feeding: please contact your doctor for advice.",[0.021716805174946785],"If you are pregnant, planning a pregnancy or breast-feeding: please contact your doctor for advice.",de-en,0.2222222222222222,smt,3,3_smt
495,en (absolute Bioverfügbarkeit 100%).,ris and rapidly absorbed (absolute bioavailability of 100%).,"ho Absorption After subcutaneous dosing, fondaparinux is completely and rapidly absorbed (absolute bioavailability 100%).",[0.1508963257074356],(absolute bioavailability of 100%).,de-en,0.5,smt,3,3_smt
496,"Wie alle Arzneimittel kann STAMARIL Nebenwirkungen haben, die aber nicht bei jedem auftreten müssen.","Like all medicines, STAMARIL can have side effects, although not everybody gets them.","Like all medicines, STAMARIL can cause side effects, although not everybody gets them.",[0.009998607449233532],"Like all medicines, STAMARIL can have side effects, although not everybody gets them.",de-en,0.0,smt,3,3_smt
497,"38/46 Selten (mehr als 1 von 10.000 Patienten, aber weniger als 1 von 1.000 Patienten):","38 / 44 Rare (more than 1 in every 10,000 patients, but less than 1 in every 1,000 patients):","Rare (more than 1 out of 10.000, but less than 1 out of 1.000 patients):",[0.01600351370871067],"38 / 44 Rare (more than 1 in every 10,000 patients, but less than 1 in every 1,000 patients):",de-en,0.0,smt,3,3_smt
498,"Lesen Sie die gesamte Packungsbeilage, einschließlich der Hinweise zur Handhabung von Insulin Human Winthrop Rapid, Fertigpen, SoloStar, sorgfältig durch, bevor Sie mit der Anwendung dieses Arzneimittels beginnen.","Read all of this leaflet carefully, including the Instructions for Use of Insulin Human Winthrop Rapid, pre-filled pen, SoloStar, before you start using this medicine.","Read all of this leaflet carefully, including the Instructions for Use of Insulin Winthrop Rapid, pre-filled pen, SoloStar, before you start using this medicine.",[0.020500922575592995],"Read all of this leaflet carefully, including the Instructions for Use of Insulin Human Winthrop Rapid, pre-filled pen, SoloStar, before you start using this medicine.",de-en,0.0,smt,3,3_smt
499,Es besteht keine lineare Beziehung zwischen Dosis und Plasmaspiegel.,There is no a linear relationship between dose and plasma levels.,There is no linear relationship between doses and plasma levels.,[0.011260720901191235],There is no a linear relationship between dose and plasma levels.,de-en,0.0,smt,3,3_smt
500,Eine ähnliche Wechselwirkung mit Astemizol ist wahrscheinlich.,A similar interaction with astemizole is likely.,- Interaction with saquinavir/ ritonavir not evaluated.,[0.06399530172348022],A similar interaction with astemizole is likely.,de-en,0.0,smt,3,3_smt
501,Aufgrund der hohen interindividuellen Variabilität waren diese Unterschiede nicht statistisch signifikant.,Due to the high inter-subject variability in these differences were not statistically significant.,"However, due to high inter-subject variability, these differences were not statistically significant.",[0.07675034552812576],Due to the high inter-subject variability in these differences were not statistically significant.,de-en,0.0,smt,3,3_smt
502,Kinder und Jugendliche (im Alter von 2 bis 18 Jahren): Die empfohlene Dosis Mycophenolatmofetil beträgt 600 mg/m2 zweimal täglich oral verabreicht (bis zu einer maximalen Tagesdosis von 2 g).,Children and adolescents (aged 2 to 18 years): the recommended dose of mycophenolate mofetil is 600 mg / m2 administered orally twice daily (up to a maximum of 2 g daily).,Children and adolescents (aged 2 to 18 years): the recommended dose of mycophenolate mofetil is 600 mg/ m2 administered orally twice daily (up to a maximum of 2 g daily).,[0.010491075925529003],Children and adolescents (aged 2 to 18 years): the recommended dose of mycophenolate mofetil is 600 mg / m2 administered orally twice daily (up to a maximum of 2 g daily).,de-en,0.0,smt,3,3_smt
503,199 Bei Patienten mit eingeschränkter Nierenfunktion kann der Insulinbedarf infolge des verminderten Insulinabbaus verringert sein.,"199 In patients with renal impairment, insulin requirements may be diminished due to reduced.","In patients with renal impairment, insulin requirements may be diminished due to reduced insulin metabolism.",[0.08206355571746826],"199 In patients with renal impairment, insulin requirements may be diminished due to reduced insulin degradation.",de-en,0.1111111111111111,smt,3,3_smt
504,Wenn die Behandlung abgebrochen wird:,If the treatment is stopped:,If treatment is discontinued:,[0.015111406333744526],If the treatment is stopped:,de-en,0.0,smt,3,3_smt
505,"Derartige Untersuchungen deuten darauf hin, dass das Geschlecht die Pharmakokinetik von Rufinamid nicht in klinisch signifikantem Ausmaß beeinflusst.",Such studies suggest that that gender on the pharmacokinetics of rufinamide is not a clinically significant extent.,Such evaluations indicate that sex does not affect the pharmacokinetics of rufinamide to a clinically relevant extent.,[0.25015395879745483],Such studies suggest that gender has no clinically relevant effect on the pharmacokinetics of rufinamide.,de-en,0.5625,smt,3,3_smt
506,Die Nebenwirkungen sollten im Hinblick auf den chirurgischen Eingriff interpretiert werden.,The adverse reactions should be interpreted with regard to the surgery.,The adverse reactions should be interpreted within the surgical setting.,[0.11867354065179825],The adverse reactions should be interpreted with regard to the surgery.,de-en,0.0,smt,3,3_smt
507,Bei richtiger Anwendung ist nach der Beendigung des Auftragens noch etwas Gel auf der Oberfläche der Läsion sichtbar.,"In 20, use of disengaging a gel on the lesion seen.",Proper application will leave some gel visible on the surface of the lesion when you are finished.,[0.5764005184173584],"If used correctly, there is a gel on the lesion after the application.",de-en,0.6,smt,3,3_smt
508,Die Injektionsdauer liegt zwischen 2 und 4 Minuten.,The Injektionsdauer between 2 and 4 minutes.,The duration of injection is between 2 and 4 minutes.,[0.10169089585542679],The duration of injection is between 2 and 4 minutes.,de-en,0.3636363636363636,smt,3,3_smt
509,"Es wurde ein Fall einer allergischen Reaktion beobachtet, die wahrscheinlich in einem Zusammenhang mit der Atosiban-Behandlung stand.",One case of allergic reaction likely to have been observed in association with the Atosiban-Behandlung.,"One case of allergic reaction was reported, which was considered to be probably related to atosiban.",[0.16883571445941925],"One case of allergic reaction has been observed, which was probably in connection with the atosiban treatment.",de-en,0.4736842105263157,smt,3,3_smt
510,"Weichkapseln • Glaxo Operations UK Limited, trading as Glaxo Wellcome Operations Priory Street, Ware, Hertfordshire SG12 ODJ, Vereinigtes Königreich.","soft capsules • Glaxo Operations UK Limited, trading as Glaxo Wellcome Operations Priory Street, Ware, Hertfordshire SG12 ODJ, United Kingdom.","Soft capsules • Glaxo Operations UK Limited, trading as Glaxo Wellcome Operations Priory Street, Ware, Hertfordshire SG12 ODJ, United Kingdom Manufacturing authorisation issued on 30 June 1995 by the Medicine Control Agency, Market Towers, 1 Nine Elms Lane, Vauxhall, London SW8 5NQ, United Kingdom.",[0.0334487184882164],"soft capsules • Glaxo Operations UK Limited, trading as Glaxo Wellcome Operations Priory Street, Ware, Hertfordshire SG12 ODJ, United Kingdom.",de-en,0.0,smt,3,3_smt
511,- wenn Sie bestimmte seltene erbliche Augenerkrankungen haben (wie Retinitis pigmentosa).,- if you are taking certain rare hereditary disorders (such as retinitis pigmentosa).,− If you have certain rare inherited eye diseases (such as retinitis pigmentosa).,[0.040571168065071106],- if you have certain rare hereditary disorders (such as retinitis pigmentosa).,de-en,0.1333333333333333,smt,3,3_smt
512,"Rosa kapselförmige, bikonvexe Filmtabletten, die auf einer Seite mit der Prägung GXLL7 versehen sind.","Pink, capsule-shaped yellow, hexagonal, biconvex, film-coated tablets, engraved on one side with GXLL7.","Pink film coated, capsule shaped, biconvex tablets, marked with GXLL7 on one side.",[0.03208785131573677],"Pink, capsule-shaped yellow, hexagonal, biconvex, film-coated tablets, engraved on one side with GXLL7.",de-en,0.0,smt,3,3_smt
513,(Siehe Fachinformation zu Ribavirin Kapseln zur Dosierung von Ribavirin Kapseln und zu den Richtlinien für die Dosierungsanpassung bei der Kombinationstherapie.,"(See ribavirin capsule SPC for dose of ribavirin capsules and guidelines for the management of patients, no combination therapy.", 45 (See ribavirin capsule SPC for dose of ribavirin capsules and dosage modification guidelines for combination therapy.,[0.1416490375995636],"(See ribavirin capsule SPC for dose of ribavirin capsules and guidelines for the management of patients, no combination therapy.",de-en,0.0,smt,3,3_smt
514,Während und kurz nach der ILP werden Ihr Blutdruck und Ihr Kreislauf sorgfältig überwacht.,during and shortly after the ILP your blood pressure and your circulation should be monitored carefully.,Careful monitoring of your blood pressure and circulation will be performed during the ILP and for a short time afterwards.,[0.0352327860891819],During and shortly after the ILP your blood pressure and your circulation should be monitored carefully.,de-en,0.0,smt,3,3_smt
515,intrakranielle Läsionen inaktiv sein und eine Tumorbehandlung muss abgeschlossen sein.,intracranial lesions may be inactive and must be matched.,therapy complete prior to the institution of growth hormone therapy.,[0.3432792127132416],intracranial lesions may be inactive and treatment for tumours must be completed.,de-en,0.3076923076923077,smt,3,3_smt
516,Alle Hauptmetaboliten haben sich als pharmakologisch inaktiv erwiesen.,All metabolite have been shown to be pharmacologically inactive.,All major metabolites have been shown to be pharmacologically inactive.,[0.021122785285115242],All metabolites have been shown to be pharmacologically inactive.,de-en,0.1,smt,3,3_smt
517,Zur Therapie einer Überdosierung von Bondenza stehen keine speziellen Informationen zur Verfügung.,Treatment of overdose with Bondenza No specific information is available.,No specific information is available on the treatment of overdosage with Bondenza.,[0.04453514143824577],No specific information is available on the treatment of overdose with Bondenza .,de-en,0.2307692307692307,smt,3,3_smt
518,"Anfangsdosis Die empfohlene Anfangsdosis beträgt 2,5 mg TRITACE einmal täglich.",The recommended initial dose is 2.5 mg of TRITACE once daily.,Starting dose: The recommended initial dose is 2.5 mg of TRITACE once daily.,[0.014340264722704887],The recommended initial dose is 2.5 mg of TRITACE once daily.,de-en,0.0,smt,3,3_smt
519,"Wird in dieser Gebrauchsinformation eine Nebenwirkung als „sehr häufig“ beschrieben, bedeutet dies, dass sie von mindestens 1 von 10 Patienten berichtet wurde.","When a side effect is listed as ""very common"" described, this means that it has been reported in at least 1 in 10 patients.",When a side effect is described as “common” this means that it has been reported in at least 1 in every 100 patients but less than 1 in every 10 patients.,[0.05889129638671875],"When a side effect is listed as ""very common"", this means that it has been reported in at least 1 in 10 patients.",de-en,0.074074074074074,smt,3,3_smt
520,"Eine phänotypische Resistenz gegen Abacavir erfordert neben einer M184V- noch mindestens eine weitere Abacavir-bedingte Mutation, oder M184V mit mehreren TAMs.","One phenotypic resistance to abacavir requires neutralization of M184V for at least another Abacavir-bedingte, or M184V with TAMs.","Phenotypic resistance to abacavir requires M184V with at least one other abacavir-selected mutation, or M184V with multiple TAMs.",[0.2615879476070404],"One phenotypic resistance to abacavir requires neutralization of M184V for at least another mutation conditional on Abacavir, or M184V with several TAMs.",de-en,0.2083333333333333,smt,3,3_smt
521,"B. Methadon), Hormone wie Östrogene und Gestagene (z.","(e. g. methadone), hormones such as oestrogens and progestogens (e. g.",You should continue to use appropriate precautions to prevent this.,[0.14174006879329681],"(e. g. methadone), hormones such as oestrogens and progestogens (e. g.",de-en,0.0,smt,3,3_smt
522,Der wichtigste sekundäre Endpunkt war eine MCyR im Verhältnis zur Tagesgesamtdosis bei den Imatinib-resistenten Patienten.,The primary secondary endpoint was MCyR at some of the total daily dose in imatinib-resistant patients.,The main secondary endpoint was MCyR by total daily dose level in the imatinib-resistant patients.,[0.07979613542556763],The primary secondary endpoint was an MCyR in proportion to the total daily dose in imatinib-resistant patients.,de-en,0.2222222222222222,smt,3,3_smt
523,Was STOCRIN enthält • Jede STOCRIN-Filmtablette enthält als Wirkstoff 600 mg Efavirenz. • Die sonstigen Bestandteile des Tablettenkerns sind:,• Each STOCRIN-Filmtablette hard capsule contains 600 mg of the active substance efavirenz. • The other ingredients are the following:,"• Each STOCRIN film-coated tablet contains 600 mg of the active substance efavirenz. • The other ingredients of the tablet core are: croscarmellose sodium, microcrystalline cellulose, sodium laurilsulfate, hydroxypropylcellulose, lactose monohydrate and magnesium stearate. • The film coating contains: hypromellose (E464), titanium dioxide (E171), macrogol 400, yellow iron oxide (E172), and carnauba wax.",[0.09797041863203049],What STOCRIN contains • Each STOCRIN film-coated tablet contains 600 mg of the active substance efavirenz. • The other ingredients of the tablet core are:,de-en,0.3703703703703703,smt,3,3_smt
524,"Tragen Sie (Name (Phantasiebezeichnung) nicht auf die Brüste auf, wenn Sie stillen.","Apply a thin layer of Invented Name is not on the breast, or if you are breast-feeding.",Do not apply < Invented Name > to the breasts if breast-feeding.,[0.37002432346343994],Do not apply Invented Name on the breast if you are breast-feeding.,de-en,0.6923076923076923,smt,3,3_smt
525,Keine Glukoselösung verwenden (siehe 6.2).,Do not use with glucose-containing solutions (see section 6.2).,Do not use with glucose-containing solutions (see 6.2).,[0.0104041937738657],Do not use with glucose-containing solutions (see section 6.2).,de-en,0.0,smt,3,3_smt
526,Hypertonie (siehe unter Abschnitt 4.4):,Hypertension (see section 4.4):,Hypertension (see section 4.4):,[0.009204015135765076],Hypertension (see section 4.4):,de-en,0.0,smt,3,3_smt
527,Ribavirin Teva darf nicht von stillenden Müttern eingenommen werden.,Ribavirin Teva should not be administered to breast- feeding mothers.,Ribavirin Teva must not be taken by women who are breast-feeding.,[0.023653794080018997],Ribavirin Teva should not be administered to breast- feeding mothers.,de-en,0.0,smt,3,3_smt
528,Diese Veränderung ist möglicherweise dauerhaft.,This change may be permanently.,This change may be permanent.,[0.10749907791614532],This change may be permanent.,de-en,0.1666666666666666,smt,3,3_smt
529,"Falls Hinweise auf ein Tumorwachstum vorliegen, ist Valtropin abzusetzen.","If evidence of neoplasia develops, Valtropin should be discontinued.",Valtropin should be discontinued if there is evidence of tumour growth.,[0.023940738290548325],"If there is evidence of neoplasia, Valtropin should be discontinued.",de-en,0.25,smt,3,3_smt
530,Die übliche Dosis ist eine Tablette zweimal täglich.,The usual dose is one tablet taken twice a day.,The usual dose is one tablet taken twice daily.,[0.00928697269409895],The usual dose is one tablet taken twice a day.,de-en,0.0,smt,3,3_smt
531,Die Impfung der Hühner erfolgt in Form einer intramuskulären Injektion in den Brustmuskel.,Vaccination of chickens aiming to a single intramuscular injection given by injection.,Vaccinate chickens by the intramuscular route into the breast.,[0.4772286117076874],Vaccination of chickens is carried out in the forom of a single intramuscular injection in the breast muscle.,de-en,0.5789473684210527,smt,3,3_smt
532,"Dies entspricht einem Wert von 0,1 ml/kg Körpergewicht der 1,0-M-Lösung“.","This corresponds to a value of 0.1 ml / kg body weight of the 1,0-M-Lösung. """,This is equivalent to 0.1 ml/ kg BW of the 1.0 M solution”.,[0.15065352618694305],"This corresponds to a value of 0.1 ml / kg body weight of the 1.0 m solution. """,de-en,0.1578947368421052,smt,3,3_smt
533,"Der Inhaber der Genehmigung für das Inverkehrbringen muss gewährleisten, dass das Pharmakovigilanz-System, wie beschrieben in der Version 4.0, vorgelegt in Modul 1.8.1 des Zulassungsantrags, besteht und funktioniert, sowohl bevor als auch während sich das Arzneimittel im Markt befindet.","The MAH must ensure that the system of pharmacovigilance, as described in version 4.0 presented in Module 1.8.1. of the Marketing Authorisation Application, is in place and both before and during the medicinal product is on the market.","The MAH must ensure that the system of pharmacovigilance, as described in version 4.0 presented in Module 1.8.1. of the Marketing Authorisation Application, is in place and functioning before and whilst the product is on the market.",[0.05467035621404648],"The MAH must ensure that the system of pharmacovigilance, as described in version 4.0 presented in Module 1.8.1. of the Marketing Authorisation Application, is in place and functions both before and during the medicinal product is on the market.",de-en,0.0238095238095238,smt,3,3_smt
534,"CANCIDAS kann zur Behandlung einer schwerwiegenden Pilzinfektion, der sog. invasiven Candidiasis verordnet werden.",CANCIDAS can be prescribed for the treatment of serious fungal infection called invasive candidiasis.,CANCIDAS may have been prescribed to treat a serious fungal infection called invasive candidiasis.,[0.016386153176426888],CANCIDAS can be prescribed for the treatment of serious fungal infection called invasive candidiasis.,de-en,0.0,smt,3,3_smt
535,Während des Absetz-Zeitraums kehrten die Symptome der Psoriasis allmählich zurück; bis zum Rezidiv der Erkrankung vergingen median 3 Monate.,"During the Absetz-Zeitraums levels of psoriasis symptoms over time, time to relapse of the disease On a median of 3 months.","During the withdrawal period, symptoms of psoriasis gradually returned with a median time to disease relapse of 3 months.",[0.41989967226982117],"During the weaning period, psoriasis symptoms returned gradually; until the Rezidiv of the disease went a median of 3 months.",de-en,0.4347826086956521,smt,3,3_smt
536,"Eine Durchstechflasche enthält 150 I.E. (entsprechend 11 Mikrogramm) Follitropin alfa (r-hFSH) und 75 I.E. (entsprechend 3,0 Mikrogramm) Lutropin alfa (r-hLH).",One vial contains 150 IU (equivalent to 11 micrograms) of follitropin alfa (r-hFSH) and 75 IU (equivalent to 3.0 micrograms) of lutropin alfa (r-hLH).,One vial contains 150 IU (equivalent to 11 micrograms) of follitropin alfa (r-hFSH) and 75 IU (equivalent to 3.0 micrograms) of lutropin alfa (r-hLH).,[0.011834219098091125],One vial contains 150 IU (equivalent to 11 micrograms) of follitropin alfa (r-hFSH) and 75 IU (equivalent to 3.0 micrograms) of lutropin alfa (r-hLH).,de-en,0.0,smt,3,3_smt
537,Weibliche Patienten im gebärfähigen Alter und ihre Partner müssen beide während der Behandlung und für weitere 4 Monate nach Abschluss der Behandlung eine wirksame Methode zur Empfängnisverhütung anwenden.,Females of childbearing potential and their partners must each use an effective contraceptive during treatment and for 4 months after treatment has been concluded. 4 months after treatment has been concluded.,125 childbearing potential and their partners must each use an effective contraceptive during treatment and for 4 months after treatment has been concluded.,[0.18221914768218994],Females of childbearing age and their partners must each use an effective contraceptive during treatment and for 4 months after treatment has been concluded.,de-en,0.36,smt,3,3_smt
538,las FORCALTONIN ist nur auf ärztliche Verschreibung erhältlich.,tho FORCALTONIN can only be obtained with a prescription.,FORCALTONIN is only available from your doctor.,[0.12359294295310974],tho FORCALTONIN can only be obtained with a prescription.,de-en,0.0,smt,3,3_smt
539,"In diesen Fällen ist möglicherweise eine Unterbrechung der Therapie erforderlich. 20 Treten während oder nach der Behandlung mit Cefuroximaxetil schwere Durchfälle auf, ist die Möglichkeit einer pseudomembranösen Kolitis in Betracht zu ziehen, die lebensbedrohlich sein kann.","In these cases, may be given to interrupting treatment is required. In patients who develop during or after treatment with Cefuroximaxetil who develop severe diarrhoea, the possibility of pseudomembranous colitis should be taken into account that can be life-threatening.","In patients who develop severe diarrhoea during or after use of cefuroxime axetil, the risk of life threatening pseudomembranous colitis should be taken into account.",[0.24278363585472107],"In these cases, an interruption of the treatment may be required. Severe diarrhoea occurred during or after the treatment with Cefuroximaxetil, the possibility of pseudomembranous colitis should be taken into account, which can be life-threatening.",de-en,0.4,smt,3,3_smt
540,"Zum Dosieren wird ein oraler Dispenser mit 30-mg, 45-mg und 60-mg-Einteilungen in der Packung mitgeliefert.","For antiadherent is an oral dispenser with 30-, 45-mg and 60-mg-Einteilungen is included in the pack.","For dosing, an oral dispenser with 30 mg, 45 mg and 60 mg graduations is provided in the box.",[0.2943146526813507],"For dosing, an oral dispenser with 30, 45 and 60 mg grades is included in the pack.",de-en,0.35,smt,3,3_smt
541,"Eine Studie an asymptomatischen Patienten zeigte, dass - im Vergleich zu Nüchterngabe - die Verfügbarkeit der Substanz ähnlich ist, wenn Stavudin zusammen mit einer standardisierten Mahlzeit mit hohem Fettanteil verabreicht wird. Dabei wird jedoch die Cmax gesenkt und Tmax verlängert.","A study of asymptomatic patients showed that compared to the fasted state - the availability of aseptic techniques are similar when stavudine is used together with a standardized meal with high fat meal. They will, however, reduced Cmax and Tmax.","A study in asymptomatic patients demonstrated that systemic exposure is similar while Cmax is lower and Tmax is prolonged when stavudine is administered with a standardised, high-fat meal compared with fasting conditions.",[0.2361908257007599],"A study of asymptomatic patients showed that compared to the fasted state - the availability of aseptic techniques are similar when stavudine is used together with a standardized meal with high fat meal. They will, however, reduced Cmax and Tmax.",de-en,0.0,smt,3,3_smt
542,"Der Filmüberzug besteht aus Opadry 00F44042 [Hypromellose, Macrogol 8000, Titandioxid (E171), Talkum und Eisen(III)-oxid (E172)].","The film-coating consists of Opadry 00F44042 [consists of [hypromellose, macrogol 8000, titanium dioxide (E171), talc and iron oxide (E172), yellow iron oxide (E172).","The film-coating consists of Opadry 00F44042 [hypromellose, macrogols (8000), titanium dioxide (E171), talc and ferric oxide red (E172)].",[0.08626741915941238],"The film-coating consists of Opadry 00F44042 [hypromellose, macrogol 8000, titanium dioxide (E171), talc and iron oxide (E172)].",de-en,0.3703703703703703,smt,3,3_smt
543,Die verfügbaren Daten deuten auf ein möglicherweise erhöhtes Risiko für Spontanaborte hin.,Available data indicate that there may be an increased risk of spontaneous abortion.,Available data indicates that there may be an increased risk of spontaneous abortion.,[0.010939654894173145],Available data indicate that there may be an increased risk of spontaneous abortion.,de-en,0.0,smt,3,3_smt
544,"Wie lange dauert es, bevor das Tier geschlachtet werden und das Fleisch für den menschlichen Verzehr verwendet werden kann (Wartezeit)?",What is the time to allow before the animal can be slaughtered and the meat used for human consumption (withdrawal period)?,Page 2/ 3 ©EMEA 2008 What is the time to allow before the animal can be slaughtered and the meat used for human consumption (withdrawal period)?,[0.061493515968322754],How long does it take before the animal can be slaughtered and the meat used for human consumption (withdrawal period)?,de-en,0.2608695652173913,smt,3,3_smt
545,Weitere Informationen über Xarelto:,2 / 3 Other information about Xarelto:,Other information about Xarelto:,[0.05101579427719116],2 / 3 Other information about Xarelto:,de-en,0.0,smt,3,3_smt
546,Was ist Replagal?,What is Replagal?,What is Replagal?,[0.008496025577187538],What is Replagal?,de-en,0.0,smt,3,3_smt
547,"Wenn Sie nach dieser Zeit nicht auf die Behandlung angesprochen haben, kann Ihre Behandlung für mindestens 18 Monate weitergeführt werden.","If you are not after this period who have responded to treatment, your treatment should continue for at least 18 months.","If you have not responded after this period, your treatment may carry on for at least 18 months.",[0.15384376049041748],"If you have not responded to treatment after this period, your treatment should continue for at least 18 months.",de-en,0.1904761904761904,smt,3,3_smt
548,"Es wurde überprüft, ob die Ergebnisse der beiden Tests übereinstimmten.",The results of the two tests up to a storage period.,The results obtained were compared to see if they agreed.,[0.47549551725387573],The results of the two tests were compared to see if they were in agreement.,de-en,0.5,smt,3,3_smt
549,"21 In der ersten Phase nach der Transplantation sind folgende Parameter routinemäßig zu überwachen: Blutdruck, EKG, neurologischer Status, Sehvermögen, Blutzuckerspiegel (Nüchternwerte), Elektrolyte (insbesondere Kalium), Leber- und Nierenfunktion, hämatologische Parameter, Blutgerinnung und Plasmaproteine.","21 In the initial post-transplant period, the following parameters are: blood pressure, ECG, neurological and visual status, fasting blood glucose values, electrolytes (particularly potassium), liver and renal function, haematology parameters, coagulation values, and plasma protein determinations.","During the initial post-transplant period, monitoring of the following parameters should be undertaken on a routine basis: blood pressure, ECG, neurological and visual status, fasting blood glucose levels, electrolytes (particularly potassium), liver and renal function tests, haematology parameters, coagulation values, and plasma protein determinations.",[0.02622583881020546],"21 In the initial post-transplant period, the following parameters should be routinely monitored: blood pressure, ECG, neurological and visual status, fasting blood glucose values, electrolytes (particularly potassium), liver and renal function, haematology parameters, coagulation values, and plasma protein.",de-en,0.0980392156862745,smt,3,3_smt
550,Der Efavirenz-Plasmaspiegel kann bei Patienten mit der homozygot vererbten Variante G516T des CYP2B6 Isoenzyms erhöht sein.,Efavirenz plasma exposure may be increased in patients with the second chemotherapeutic agent is guanylhydrazone G516T of the CYP2B6 isoenzyme.,Efavirenz plasma exposure may be increased in patients with the homozygous G516T genetic variant of the CYP2B6 isoenzyme.,[0.0977967157959938],Efavirenz plasma exposure may be increased in patients with the homozygous inherited variant G516T of the CYP2B6 isoenzyme.,de-en,0.2631578947368421,smt,3,3_smt
551,Entfernen Sie nach jeder Injektion die Nadel und bewahren Sie SoloStar ohne Nadel auf.,Remove the needle after each injection and store SoloStar without the needle attached.,Always remove the needle after each injection and store SoloStar without a needle attached.,[0.01762535609304905],Remove the needle after each injection and store SoloStar without the needle attached.,de-en,0.0,smt,3,3_smt
552,"Wird dieses Enzym blockiert, kann sich das Virus nicht mehr normal vermehren, wodurch die Ausbreitung der Infektion verlangsamt wird.","Reyataz, taken in combination, reduces the amount of HIV infection.","When the enzyme is blocked, the virus does not reproduce normally, slowing down the spread of infection.",[0.2139676809310913],"If this enzyme is blocked, the virus can no longer multiply, which slows the spread of the infection.",de-en,0.7142857142857143,smt,3,3_smt
553,"Patienten, die das Therapieregime nach einem Ansprechen nach 48 Wochen beendet hatten, wurden zensiert.",35%). Patients completing treatment while in response after 48 weeks were censored.,97 lopinavir + ritonavir were 46% (35%). Patients completing treatment while in response after 48 weeks were censored.,[0.2520862817764282],Patients completing treatment after a response after 48 weeks were graded.,de-en,0.5833333333333334,smt,3,3_smt
554,"Die Plasma-Konzentrationen von Wirkstoffen, die in erster Linie durch CYP2C9 metabolisiert werden, können bei gleichzeitiger Gabe von Sitaxentan-Natrium erhöht sein.","Plasma concentrations of non-response are excluded, and the patient is primarily metabolised by CYP2C9, may be increased when co-administered with sitaxentan sodium.",Plasma concentrations of drugs principally metabolized by CYP2C9 may be increased during sitaxentan sodium co-administration.,[0.4144872725009918],"Plasma concentrations of active substances that is primarily metabolised by CYP2C9, may be increased when co-administered with sitaxentan sodium.",de-en,0.3333333333333333,smt,3,3_smt
