index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
469,"For example, if you’ve selected CompuServe GIF beneath File Type, Alt-click CompuServe GIF to deselect it and select all the other file types listed.","Například, pokud jste vybrali CompuServe GIF pod typ souboru, Alt-click CompuServe GIF, abyste ho odznačili, a vyberte všechny ostatní typy souborů v seznamu.","Pokud jste například pod Typ souboru vybrali CompuServe GIF, klepněte na CompuServe GIF s klávesou Alt, abyste volbu odznačili a vybrali všechny ostatní typy souborů v seznamu.",[0.20235849916934967],"Pokud jste například vybrali CompuServe GIF pod položkou Typ souboru, Alt-klepnutím na CompuServe GIF jej odznačte a vyberte všechny ostatní typy souborů v seznamu.",en-cs,0.3846153846153846,smt,3,3_smt
470,A textured brush uses a pattern to make strokes look as if they are painted on textured canvas.,"Texturovaný štětec používá vzor, chcete-li, aby tahy vypadají, jako by byly namalované strukturovaného plátna.","Texturovaná stopa používá vzorek k vytvoření tahů, které vypadají jakoby byly namalované na plátně s texturou.",[0.43426820635795593],"Štětec s texturou používá vzor, aby tahy vypadaly, jako by byly namalované na strukturovaném plátně.",en-cs,0.5,smt,3,3_smt
471,"Select File > Publish Settings, click the Flash tab, and select a Player version from the Player pop-up menu.","Vyberte soubor & gt; nastavení publikování, klepněte na záložku flash Player verze, a vyberte z nabídky pop-up Player.","Zvolte Soubor > Nastavení publikování, klepněte na Flash a z rozbalovací nabídky Verze vyberte požadovanou verzi přehrávače.",[0.35585489869117737],"Vyberte možnosti Soubor > Nastavení publikování, klepněte na záložku Flash a vyberte verzi přehrávače z vyskakovací nabídky přehrávače.",en-cs,0.6,smt,3,3_smt
472,"To zoom in on or out of the entire Stage, select View > Zoom In or View > Zoom Out.","Můžete zvětšovat nebo zmenšovat celou vymezenou plochu, zvolte zobrazení & gt; zvětšit nebo zobrazení & gt; zmenšit zobrazení.","Chcete-li zvětšit nebo zmenšit zobrazení celé vymezené plochy, zvolte Zobrazení > Zvětšit zobrazení nebo Zobrazení > Zmenšit zobrazení.",[0.45193764567375183],"Ccete-li zvětšovat nebo zmenšovat celou vymezenou plochu, zvolte nabídku Zobrazení &gt; Zvětšit nebo Zobrazení &gt; Zmenšit.",en-cs,0.1363636363636363,smt,3,3_smt
473,No name is applied to the element.,Pilulka se aplikuje na prvek.,Prvek nebude mít žádný název.,[0.48787587881088257],Na prvek není aplikován žádný název.,en-cs,0.7142857142857143,smt,3,3_smt
474,A breakpoint lets you stop an application at a specific line of ActionScript.,Bod přerušení umožňuje zarážku aplikace v určitý řádek ActionScriptu.,Bod přerušení umožňuje zastavit aplikaci na určitém řádku jazyka ActionScript.,[0.3689427971839905],Bod přerušení umožňuje zastavit aplikaci na určitém řádku kódu ActionScript.,en-cs,0.6363636363636364,smt,3,3_smt
475,The link text or image in the draft is no longer a link.,Text odkazu nebo obrazu v pracovní verzi již není odkaz.,Obraz nebo text odkazu v pracovní verzi již nebude odkaz.,[0.08328985422849655],Text odkazu nebo obrázku v pracovní verzi již není odkaz.,en-cs,0.0909090909090909,smt,3,3_smt
476,"To automatically save files at regular intervals, select Save Contents In The Background, and enter a value for the time interval.","Chcete-li automaticky ukládat soubory v pravidelných intervalech, vyberte možnost uložit obsah v pozadí, a zadejte hodnotu do pole časového intervalu.","Chcete-li v pravidelných intervalech automaticky ukládat soubory, vyberte možnost Ukládat obsah na pozadí a zadejte hodnotu intervalu.",[0.06610239297151566],"Chcete-li automaticky ukládat soubory v pravidelných intervalech, vyberte možnost Uložit obsah v pozadí a zadejte hodnotu do pole časového intervalu.",en-cs,0.0454545454545454,smt,3,3_smt
477,"However, if one or more users don’t have access to a common server, you can create and distribute compressed assignment packages.","Nicméně pokud jeden nebo více uživatelů nemají přístup na společný server, můžete vytvořit a distribuovat komprimované balíčky úloh.","Pokud ale někteří členové týmu nemají přístup na společný server, můžete vytvořit a distribuovat komprimované balíčky úloh.",[0.11222080886363983],"Nicméně, pokud jeden nebo více uživatelů nemají přístup na společný server, můžete vytvořit a distribuovat komprimované balíčky úloh.",en-cs,0.0476190476190476,smt,3,3_smt
478,"Use a plus sign (+) between key names, with no spaces (for example, Control+A).","Použijte na znaménko plus (+) mezi klíčovými názvy, bez mezery (například ctrl + a).",Mezi názvy kláves vkládejte znaménko plus (+) bez mezer (například Ctrl+A).,[0.16030970215797424],Mezi názvy kláves vložte znaménko plus (+) bez mezer (například Ctrl+A).,en-cs,0.4444444444444444,smt,3,3_smt
479,This option is especially effective when you’re converting images to web-compatible images yourself.,"Tato volba je zvláště efektivní, když převádíte obrazy web-compatible obrazy na sebe.","Tato volba je vhodná zejména v případě, když obrazy sami převádíte na obrazy kompatibilní s webem.",[0.33127138018608093],"Tato volba je zvláště efektivní, když sami převádíte obrazy na obrazy, které jsou kompatibilní s použitím na webu.",en-cs,0.4285714285714285,smt,3,3_smt
480,Select Allow HTML Snippet Insertion.,Vyberte povolit vkládání výstřižků HTML.,Vyberte Povolit vkládání výstřižků HTML.,[0.037471745163202286],Vyberte možnost Povolit vkládání výstřižků HTML.,en-cs,0.1428571428571428,smt,3,3_smt
481,Choose File > File Info (InDesign) or File > Content File Info (InCopy).,Zvolte soubor & gt; informace o souboru () nebo soubor & gt; informace o souboru obsahu (InCopy).,Zvolte Soubor > Informace o souboru (InDesign) nebo Soubor > Informace o souboru obsahu ( InCopy).,[0.33918511867523193],Zvolte možnost Soubor > Informace o souboru (InDesign) nebo Soubor > Informace o souboru obsahu (InCopy).,en-cs,0.3809523809523809,smt,3,3_smt
482,"With the exception of pie graphs, all graphs have a value axis which displays the unit of measurement for the graph.","S výjimkou kruhových grafů, všechny grafy mít hodnotu osy, který zobrazí měrné jednotky pro graf.","S výjimkou kruhového grafu mají všechny grafy osu hodnot, na které se zobrazují jednotky měření pro graf.",[0.2700418531894684],"S výjimkou kruhových grafů budou mít všechny grafy hodnotu osy, na které je zobrazena měrná jednotka grafu.",en-cs,0.4736842105263157,smt,3,3_smt
483,Data sending occurs when ActionScript code from a SWF file sends data to a server or resource.,Kód jazyka ActionScript dojde při posílání dat ze souboru SWF posílá data na server nebo zdroj.,"K odeslání dat dojde, jestliže kód jazyka ActionScript z souboru SWF odesílá data na server nebo zdroj.",[0.20290963351726532],"K posílání dat dojde, když kód jazyka ActionScript ze souboru SWF pošle data na server nebo do zdroje.",en-cs,0.5,smt,3,3_smt
484,"After a document is signed, you can display a list of the changes made to the document after the last version.","Jakmile je dokument podepsán, můžete zobrazit seznam změny provedené v dokumentu po poslední verzi.",Po podepsání dokumentu lze zobrazit seznam změn provedených v dokumentu od minulé verze.,[0.1704939752817154],"Jakmile je dokument podepsán, můžete zobrazit seznam změn provedených v dokumentu při poslední verzi.",en-cs,0.1875,smt,3,3_smt
485,"If all learning interactions have a weight of 1, they are all scored equally.","Pokud jste všechny výukové interakce hmotnosti 1, jsou všechny bodoval rovnoměrně.","Pokud mají všechny výukové interakce váhu 1, všechny se bodově hodnotí stejně.",[0.3331235647201538],"Pokud mají všechny výukové interakce hmotnost 1, jsou všechny obodovány stejně.",en-cs,0.3076923076923077,smt,3,3_smt
486,"In addition, you can use behaviors to load an external graphic or an animated mask into a movie clip.","Navíc můžete použít chování, chcete-li načíst externí grafiku nebo animovanou masku na filmový klip.",Kromě toho lze pomocí chování načíst do filmového klipu externí grafiku nebo animovanou masku.,[0.2060578167438507],"Navíc můžete použít chování, chcete-li načíst externí grafiku nebo animovanou masku do filmového klipu.",en-cs,0.1875,smt,3,3_smt
487,"Display a controller that lets users pause, start, and stop the movie.","Zobrazí řadič, který umožní uživatelům pozastavit, začít a zastavit film.","Zobrazí ovládací panel, umožňující uživateli pozastavit, spustit a ukončit film.",[0.09615325927734375],"Zobrazí ovladač, který umožní uživatelům pozastavit, spustit a zastavit film.",en-cs,0.1538461538461538,smt,3,3_smt
488,"When you apply a blending mode to an object, its colors blend with all objects beneath it.","Když aplikujete režim prolnutí na objekt, jeho barvy prolnutí s všechny objekty pod ním.","Když aplikujete režim prolnutí na objekt, jeho barvy se prolnou se všemi objekty pod ním.",[0.19152013957500458],"Když aplikujete režim prolnutí na objekt, jeho barvy se prolnou se všemi objekty pod ním.",en-cs,0.2352941176470588,smt,3,3_smt
489,This setting overrides the Cap setting in the Stroke panel.,Toto nastavení přepíše nastavení konce v panelu tah.,Toto nastavení má přednost před nastavením Konce v panelu Tah.,[0.12357819080352783],Toto nastavení překryje nastavení Konce v panelu Tah.,en-cs,0.1111111111111111,smt,3,3_smt
490,"In Color Bars view, drag a color bar left or right.","V zobrazení pruhy barev, přetáhněte pruh barvy vlevo nebo vpravo.",V zobrazení Pruhy barev přetáhněte barvu vlevo nebo vpravo.,[0.13444474339485168],V zobrazení Pruhy barev přetáhněte pruh barvy vlevo nebo vpravo.,en-cs,0.0909090909090909,smt,3,3_smt
491,A blog server’s access point Uniform Resource Locator (URL) is its address either on the Internet or on your organization’s intranet.,K blogovacímu serveru 's přístupový bod URL (Uniform Resource Locator) je jeho adresa na internetu nebo na intranetu 's vaší organizace.,Adresa URL (Uniform Resource Locator) přístupového bodu blogovacího serveru je jeho adresa na internetu nebo na intranetu organizace.,[0.5001832246780396],Přístupový bod jednotné adresy zdroje (URL) blogovacího serveru je jeho adresa v internetu nebo v intranetu vaší organizace.,en-cs,0.7142857142857143,smt,3,3_smt
492,"Lets you change the density of the red, green, and blue (RGB) colors in a fill.","Umožňuje změnit hustotu červené, zelené a modré (RGB) barvy v výplni.","Umožňuje změnit optickou hustotu červené (Red), zelené (Green) a modré (Blue) ve výplni.",[0.054050661623477936],"Umožňuje změnit hustotu červené, zelené a modré barvy (RGB) ve výplni.",en-cs,0.1333333333333333,smt,3,3_smt
493,"The Library panel lets you organize library items in folders, see how often an item is used in a document, and sort items by name, type, date, use count, or ActionScript ® linkage identifier.","Panel knihovna umožňuje uspořádat položky knihovny do složek, zjistit, jak často je položka použité v dokumentu a uspořádat položky podle názvu, typu, data, použijte počítat, nebo s jazykem ActionScript ® identifikátor navázání.","Panel Knihovna umožňuje organizovat položky knihovny ve složkách, zobrazovat, jak často je položka použita v dokumentu, a třídit položky podle jména, typu, data, počtu použití nebo identifikátoru připojení skriptu ActionScript ® .",[0.24563497304916382],"Panel knihovna umožňuje uspořádat položky knihovny do složek, zjistit, jak často je položka použitá v dokumentu, a uspořádat položky podle názvu, typu, data, počtu použití nebo identifikátoru propojení jazyka ActionScript®.",en-cs,0.2368421052631578,smt,3,3_smt
494,The index refers to the position of the filter name in the filter class names array passed in a previous call to initFilters().,Index odkazuje na polohu název filtru ve filtru pole předaných názvů tříd v předchozím volání initFilters ().,Index se vztahuje k poloze názvu filtru v poli názvů třídy filtru předané v předcházejícím volání initFilters().,[0.18419821560382843],Index odkazuje na polohu názvu filtru ve poli názvů tříd filtru předaných v předchozím volání metody initFilters().,en-cs,0.25,smt,3,3_smt
495,Caps To Small Caps is an OpenType font attribute.,Chcete-li zakončení kapitálky je písmo OpenType atributu.,Caps To Small Caps (verzálky na kapitálky) je atribut písma OpenType.,[0.6758483648300171],Verzálky na kapitálky je atribut psíma OpenType.,en-cs,0.625,smt,3,3_smt
496,This type of save does not automatically update assignment files or checked-out content files in InCopy.,Tento typ uložíte nastavit soubory úloh nebo checked-out soubory obsahu v InCopy.,Tento typ uložení neprovede automaticky aktualizaci souborů úloh nebo vyhrazených souborů obsahu v InCopy.,[0.5174248218536377],Tento typ uložení automaticky neaktualizuje soubory úloh ani odregistrované soubory obsahu v aplikaci InCopy.,en-cs,0.4,smt,3,3_smt
497,Another important difference between function expressions and function statements is that a function expression is an expression rather than a statement.,"Další důležitý rozdíl mezi výrazy a výraz funkce je to, že výraz funkce je výraz místo příkazu.","Dalším důležitým rozdílem mezi výrazy a příkazy funkce je to, že výraz funkce je spíše výrazem než příkazem.",[0.278905987739563],"Další důležitý rozdíl mezi výrazy funkce a příkazy funkce je ten, že výraz funkce není příkazem, ale výrazem.",en-cs,0.3809523809523809,smt,3,3_smt
498,"Contrast the static parse() method with one of the instance methods of the Date class, such as getMonth().","Kontrast statické metody parse () s jedním z metod instance třídy Date, getMonth).","Porovnejte statickou metodu parse() s jednou z metod instance třídy Date, například s metodou getMonth().",[0.21751315891742706],"Porovnejte statickou metodu parse() s jednou z metod instance třídy Date, jako je getMonth().",en-cs,0.35,smt,3,3_smt
499,"To select all objects in a group individually, use the Selection tool to select the group, click the Select Content button on the Control panel, and then choose Select All.","Chcete-li vybrat všechny objekty ve skupině jednotlivě, vyberte nástrojem pro výběr skupiny, klepněte na tlačítko vybrat obsah na ovládacím panelu, a pak zvolte vybrat vše.","Chcete-li vybrat všechny objekty ve skupině jednotlivě, pomocí nástroje pro výběr vyberte skupinu, v ovládacím panelu klepněte na tlačítko Vybrat obsah a pak zvolte Vybrat vše.",[0.04581796005368233],"Chcete-li vybrat všechny objekty ve skupině jednotlivě, použijte nástroj Výběr pro výběr skupiny, klepněte na tlačítko Vybrat obsah na panelu Ovládání a pak zvolte položku Vybrat vše.",en-cs,0.2,smt,3,3_smt
500,"Review the Summary screen, and then click Install when you are ready to begin the installation.","Zkontrolujte přehled obrazovka, a pak klepněte na tlačítko nainstalovat, když jste připraveni k spuštění instalace.","Zkontrolujte obrazovku Přehled a jakmile budete připraveni k zahájení instalace, klepněte na volbu Instalovat.",[0.18337474763393402],"Zkontrolujte obrazovku Přehled, a jakmile jste připraveni k instalaci, klepněte na tlačítko instalovat.",en-cs,0.5625,smt,3,3_smt
501,"For more information on component skins and customizing components, see Customizing the UI Components and Customize the FLVPlayback component.",Další informace o přizpůsobení komponent a vzhledů komponenty viz přizpůsobení komponent uživatelského rozhraní a přizpůsobení komponenty FLVPlayback.,Další informace o vzhledech komponenty a přizpůsobení komponent najdete v kapitolách Přizpůsobení komponent uživatelského rozhraní a Přizpůsobení komponenty FLVPlayback.,[0.17521098256111145],Další informace o vzhledech a přizpůsobení komponent viz Přizpůsobení komponent uživatelského rozhraní a Přizpůsobení komponenty FLVPlayback.,en-cs,0.2352941176470588,smt,3,3_smt
502,"If you drag a component to the Stage during authoring, you can refer to the component by using its instance name (for example, myButton).","Pokud přetáhnete na vymezenou plochu komponentu při vyvíjení, můžete použít komponentu pomocí jeho název instance (například myButton).","Přetáhnete-li komponentu do vymezené plochy během vyvíjení, můžete se na ni odkazovat pomocí názvu instance (např. myButton).",[0.24324218928813934],"Pokud přetáhnete na vymezenou plochu komponentu při procesu tvorby, můžete na komponentu odkazovat jejím instančním názvem (například myButton).",en-cs,0.3181818181818182,smt,3,3_smt
503,Create conditions and apply them to text for audience customization.,Vytvořit podmínky a aplikovat je na text pro publikum přizpůsobení.,Vytvořte podmínky a použijte je na text za účelem přizpůsobení publiku.,[0.4010615348815918],Vytvořte podmínky a aplikujte je na text pro přizpůsobení publiku.,en-cs,0.3636363636363636,smt,3,3_smt
504,"Repeated application of smoothing or straightening makes each segment smoother or straighter, depending on how curved or straight each segment was originally.","Opakované použití vyhlazení nebo narovnání každého segmentu dává hladší nebo rovnější, v závislosti na tom, jak zakřivené nebo přímé každého segmentu byl původně.","Opakovaným použitím vyhlazení nebo narovnání se každý segment stává čím dál hladším a rovnějším podle toho, jak zakřivený nebo rovný původně byl.",[0.4746282994747162],Opakované použití vyhlazení nebo narovnání každý segment o něco vyhladí nebo narovná v závislosti na původní míře zakřivení segmentu.,en-cs,0.8,smt,3,3_smt
505,"To print pages from front to back, select All.","Chcete-li tisknout stránky zepředu dozadu, vyberte možnost vše.","Chcete-li tisknout stránky zepředu dozadu, vyberte Vše.",[0.024053001776337624],"Chcete-li tisknout stránky zepředu dozadu, vyberte možnost Vše.",en-cs,0.0,smt,3,3_smt
506,"To insert page numbers or the current date, select a box and click the corresponding buttons.","Chcete-li vložit čísla stránek nebo aktuální datum, vyberte příslušné políčko a klepněte na odpovídající tlačítka.","Pokud chcete vložit čísla stránek nebo aktuální datum, zaškrtněte příslušné políčko a klepněte na odpovídající tlačítka.",[0.024740464985370636],"Chcete-li vložit čísla stránek nebo aktuální datum, vyberte příslušné políčko a klepněte na odpovídající tlačítka.",en-cs,0.0,smt,3,3_smt
507,"Set the number of rows and columns, and select the direction of the highlight from the Appearance menu:","Nastavte počet řádků a sloupců, a zvolte směr zvýraznění od vzhledu nabídky:",Nastavte počet řádků a sloupců a vyberte směr zesvětlení z nabídky Vzhled:,[0.154415562748909],Nastavte počet řádků a sloupců a zvolte směr zvýraznění z nabídky Vzhled:,en-cs,0.3076923076923077,smt,3,3_smt
508,Converts some text objects to uneditable bitmap images.,Převede některé textové objekty na neupravitelné bitmapové obrazy.,Převede některé textové objekty na neupravitelné bitmapové obrazy.,[0.02237188257277012],Převede některé textové objekty na neupravitelné bitmapové obrazy.,en-cs,0.0,smt,3,3_smt
509,"When you use Contribute to edit an image in an external application, you edit the original image source file, so these edits affect all instances of that image on your website.","Když použijete Contribute můžete upravit obraz v externí aplikaci, můžete upravovat původní obraz zdrojového souboru, takže tyto úpravy ovlivňují všechny instance dané obraz na vašem Webu.","Když používáte aplikaci Contribute k úpravám obrazu v externí aplikaci, upravujete originální zdrojový soubor obrazu, takže tyto změny ovlivní všechny instance tohoto obrazu na webu.",[0.29202646017074585],"Když použijete aplikaci Contribute k úpravě obrazu v externí aplikaci, upravíte zdrojový soubor původního obrazu, takže tyto úpravy ovlivní všechny instance daného obrazu na vašem Webu.",en-cs,0.4482758620689655,smt,3,3_smt
510,Illustrator automatically assigns a valid XML ID to every dynamic object you create.,"Illustrator automaticky přiřadí platnou Xml na každý dynamický objekt, který vytvoříte.","Illustrator automaticky přiřadí platný identifikátor XML ke každému dynamickému objektu, který vytvoříte.",[0.29163771867752075],Každému vámi vytvořenému dynamickému objektu aplikace Illustrator automaticky přiřadí platné XML ID.,en-cs,0.7692307692307693,smt,3,3_smt
511,This can happen if someone moves the original file to a different folder or server after it’s been imported into a document.,"To se může stát, pokud uživatel přesune původní soubor do jiné složky nebo serveru po jeho 's byly importovány do dokumentu.","K tomu může dojít, když někdo přesune původní soubor do jiné složky nebo na jiný server poté, co byl importován do dokumentu.",[0.3624090254306793],"To se může stát, pokud někdo přesune původní soubor do jiné složky nebo na jiný server poté, co byl importován do dokumentu.",en-cs,0.36,smt,3,3_smt
512,You must select a specific file.,Musíte vybrat určitý soubor.,Musíte vybrat konkrétní soubor.,[0.01709391176700592],Musíte vybrat určitý soubor.,en-cs,0.0,smt,3,3_smt
513,The Matrix class represents a transformation matrix that determines how to map points from one coordinate space to another.,"Matrix třídy představuje matice transformace, která určuje, jak, chcete-li mapovat body z jednoho souřadnicového prostoru na jiný.","Třída Matrix představuje matici transformace, která určuje, jak se mají mapovat body od jednoho souřadnicového prostoru k druhému.",[0.3087015748023987],"Třída Matrix představuje matici transformace, která určuje, jak se mají mapovat body z jednoho souřadnicového prostoru do druhého.",en-cs,0.3333333333333333,smt,3,3_smt
514,"There are three ways to create type: at a point, inside a paragraph, and along a path.","Existují tři způsoby, jak vytvořit typ: v určitém bodě, uvnitř odstavce a podél cesty.","Text lze vytvořit třemi způsoby: v bodě, uvnitř odstavce a podél cesty.",[0.1179698258638382],"Existují tři způsoby, jak vytvořit text: v určitém bodě, uvnitř odstavce a podél cesty.",en-cs,0.0555555555555555,smt,3,3_smt
515,"In the Category list, select Drawing.","V seznamu kategorie, vyberte položku kreslení.",V seznamu Kategorie vyberte Kreslení.,[0.09178599715232849],V seznamu Kategorie vyberte položku Kreslení.,en-cs,0.1428571428571428,smt,3,3_smt
516,Profiles that are not ICC‑compliant are replaced using the default CMS settings and profiles you specified for InDesign.,"Profily, které nejsou icc-compliant se nahradí pomocí výchozích cms nastavení a profily, které jste určili pro.","Profily, které nejsou kompatibilní s ICC, se nahradí s použitím výchozího nastavení systému správy barev a profilů, určených pro InDesign.",[0.4113728106021881],"Profily, které nejsou v souladu s ICC, se nahradí pomocí výchozích nastavení CMS a profilů, které jste určili pro aplikaci InDesign.",en-cs,0.4,smt,3,3_smt
517,"When you build a new index, Acrobat creates a file with the .pdx extension and a new support folder, which contains one or more files with .idx extensions.","Jakmile vytvoříte nový index, Acrobat vytvoří soubor s příponou. pdx „a podporují novou složku, která obsahuje jeden nebo více souborů s. idx flash _ extensions _ cz.","Když sestavujete nový index, Acrobat vytvoří soubor s příponou .pdf a novou pomocnou složku, která obsahuje jeden nebo více souborů s příponou .idx.",[0.3302408754825592],"Když sestavíte nový index, Acrobat vytvoří soubor s příponou .pdx a novou pomocnou složku, která obsahuje jeden nebo více souborů s příponou .idx.",en-cs,0.5384615384615384,smt,3,3_smt
518,"In addition to the Merge and Object drawing model, the Oval and Rectangle tools also provide the Primitive Object drawing mode.","Kromě sloučení a objektový kreslicí model, nástroje elipsa a obdélník také poskytnout kreslení základních tvarů režimu.",Kromě slučovacího a objektového kreslicího modelu nabízejí nástroje elipsa a obdélník také režim kreslení základních objektů.,[0.4909650981426239],Kromě kreslicího modelu Sloučení a Objekt obsahují nástroje Elipsa a Obdélník také režim kreslení Základní objekt.,en-cs,0.5294117647058824,smt,3,3_smt
519,"Previously, Photoshop always wrote TIFF files with the channel order interleaved.","Dříve, Photoshop vždy napsal soubory TIFF s kanálem pořadí prokládaný.",Dříve Photoshop vždy zapsal TIFF soubory s prokládaným pořadím kanálů.,[0.387445330619812],Dříve Photoshop vždy zapisoval soubory TIFF s prokládaným pořadím kanálů.,en-cs,0.4545454545454545,smt,3,3_smt
520,"Every time you click, you set a new start point; so, if you want to extend an effect from one start point, don’t release the mouse button until you finish using the Reconstruct tool.","Pokaždé, když klepnete na tlačítko, můžete nastavit nový počáteční bod; tak, pokud chcete rozšířit efekt z jednoho počátečního bodu, uvolněte tlačítko myši, dokud nedokončíte pomocí nástroje rekonstrukce.","Každým klepnutím se umístí nový výchozí bod, takže pokud chcete rozšířit nějaký efekt z jednoho výchozího bodu, neuvolňujte tlačítko myši dřív, než dokončíte úpravy s nástrojem rekonstrukce.",[0.21051736176013947],"Pokaždé, když klepnete na tlačítko, můžete nastavit nový počáteční bod; pokud tedy chcete rozšířit efekt z jednoho počátečního bodu, podržte tlačítko myši tak dlouho, dokud nedokončíte akci nástroje Rekonstrukce.",en-cs,0.1714285714285714,smt,3,3_smt
521,It is especially important to set this at High when you plan to output to a high-end printer at high resolution.,"Je obzvláště důležité, chcete-li nastavit tyto z Vysoké, když plánujete výstup do high-end tiskárnu s vysokým rozlišením.","Je velmi důležité nastavit tuto volbu na hodnotu Vysoké, pokud chcete tisknout na špičkové tiskárně s vysokým rozlišením.",[0.5069097876548767],"Je obzvláště důležité nastavit tuto hodnotu jako Vysoké, když plánujete výstup na vysoce kvalitní tiskárně s vysokým rozlišením.",en-cs,0.45,smt,3,3_smt
522,"Opens the ActionScript Settings dialog boxes, where you can set a classpath for ActionScript 2.0 or 3.0.","Otevře dialogové okno nastavení ActionScript pole, ve kterém můžete nastavit cestu pro třídy v jazyce ActionScript 2.0 nebo 3.0.","Otevře dialogová okna Nastavení ActionScriptu, kde můžete nastavit cestu pro třídy (classpath) pro ActionScript 2.0 nebo 3.0.",[0.16596941649913788],"Otevře dialogová okna Nastavení ActionScript, v nichž můžete nastavit cestu třídy pro ActionScript 2.0 nebo 3.0.",en-cs,0.4444444444444444,smt,3,3_smt
523,"Next, the describe() method is called on the currentShape object, and that call is automatically resolved to execute the Circle.describe() method, returning a detailed description of the circle.","Dále je zavolána metoda describe () na objektu currentShape, a to volání je automaticky vyřešen k provedení Circle. describe (), a vrátí podrobný popis kruhu.","Poté je vyvolána metoda describe() na objektu currentShape a dané volání je automaticky vyřešeno pro provedení metody Circle.describe(), která bude mít za následek podrobný popis kruhu.",[0.3152552545070648],"Dále je volána metoda describe() na objektu currentShape, a toto volání je automaticky vyřešeno provedením metody Circle.describe() a vrácením podrobného popisu kruhu.",en-cs,0.3928571428571428,smt,3,3_smt
524,Enter 200 for the X value.,Jako hodnotu X zadejte 200.,Hodnotu X zadejte 200.,[0.027833009138703346],Jako hodnotu X zadejte 200.,en-cs,0.0,smt,3,3_smt
525,You can create PDFs from text and images that you copy from any application.,"Soubory PDF můžete vytvořit z textu a obrazy, které zkopírujete z libovolné aplikace.","Můžete vytvořit soubory PDF z textu a obrazů, které lze kopírovat z libovolné aplikace.",[0.11471311002969742],"Soubory PDF můžete vytvořit z textu a obrazů, které zkopírujete z libovolné aplikace.",en-cs,0.0666666666666666,smt,3,3_smt
526,Enter a new value for the category attribute of the behavior_devinition tag in the XML file.,Zadejte novou hodnotu pro kategorii atribut v tagu behavior _ definition v souboru Xml.,Zadejte novou hodnotu atributu kategorie v tagu behavior_definition v souboru XML.,[0.1645718365907669],Zadejte novou hodnotu pro atribut kategorie v tagu behavior_definition v souboru XML.,en-cs,0.1333333333333333,smt,3,3_smt
527,The type of the top object determines the type of mask (vector or bitmap).,Typ horního objektu určuje typ masky (vektorové nebo bitmapové).,Typ nejvyššího objektu určuje typ masky (vektorový nebo bitmapový).,[0.08028358966112137],"Typ horního objektu určuje typ masky (vektorová, nebo bitmapová).",en-cs,0.2307692307692307,smt,3,3_smt
528,Read-only files have the following characteristics:,Read-only souborů má následující vlastnosti:,Soubory pouze ke čtení mají následující charakteristiky:,[0.4521103501319885],Soubory pouze pro čtení mají následující vlastnosti:,en-cs,0.625,smt,3,3_smt
529,Page size represents the final size you want after bleeds or other marks outside the page are trimmed.,Velikost stránky představuje poslední požadovanou velikost za spadávky nebo jiné značky mimo stránku oшнznou.,"Velikost stránky představuje požadovanou konečnou velikost, po oříznutí spadávky nebo jiných značek vně stránky.",[0.3876413404941559],"Velikost stránky představuje poslední požadovanou velikost za spadávkami, jinak budou jiné značky mimo stránku oříznuty.",en-cs,0.2941176470588235,smt,3,3_smt
530,The argument to the AnimatorFactory constructor is the Motion object:,Chcete-li AnimatorFactory argumentu konstruktoru je pohyb objektu:,Argument konstruktoru AnimatorFactory je objekt Motion:,[0.6085572838783264],Argument konstruktoru AnimatorFactory je objekt Pohyb:,en-cs,0.7142857142857143,smt,3,3_smt
531,"To base a preset on an existing one, select it from the Preset menu.","Chcete-li odvodit přednastavení z existující kontroly, vyberte ho z nabídky přednastavení.","Chcete-li odvodit přednastavení z existujícího přednastavení, vyberte ho z nabídky Přednastavení.",[0.05765976384282112],"Chcete-li odvodit přednastavení z existující položky, vyberte ji z nabídky Přednastavení.",en-cs,0.1538461538461538,smt,3,3_smt
532,Use this effect to create an embossing effect with images that contain a broad range of color or grayscale values.,"Chcete-li použít tento efekt vytvořit efekt reliéfu s obrazy, které obsahují širokou škálu barevné nebo šedotónové hodnoty.","Tento efekt použijte pro vytvoření reliéfního efektu v obrazech, které obsahují široký rozsah barevných hodnot nebo hodnot stupňů šedi.",[0.4307287633419037],"Použijte tento efekt, chcete-li vytvořit efekt reliéfu u obrazů, které obsahují širokou škálu hodnot barvy nebo šedých tónů.",en-cs,0.4761904761904761,smt,3,3_smt
533,You also need to tag items that you have created as placeholders for imported XML content.,"Musíte také tagovat položky, které jste vytvořili jako vyhrazená místa pro importovaný obsah Xml.","Je potřeba tagovat také prvky, které jste vytvořili jako vyhrazená místa pro importovaný obsah XML.",[0.06778544187545776],"Musíte také tagovat položky, které jste vytvořili jako vyhrazená místa pro importovaný obsah Xml.",en-cs,0.0,smt,3,3_smt
534,See Specify a tonal range for blending layers.,Viz určení tónového rozsahu prolnutí vrstev.,Viz Určení tónového rozsahu pro prolnutí vrstev.,[0.15618562698364258],Viz Určení tónového rozsahu u vrstev prolnutí.,en-cs,0.25,smt,3,3_smt
