index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
246,Cases of Sweets syndrome (acute febrile dermatosis) have been reported in the post-marketing setting.,Ir ziņots par Svīta sindroma (akūtas febrilas dermatozes) gadījumiem pēcreģistrācijas periodā.,Pēcreģistrācijas periodā ziņots par Svīta sindroma (akūta febrila dermatoze) gadījumiem.,[0.02880452200770378],Ir ziņots par Svīta sindroma (akūtas febrilas dermatozes) gadījumiem pēcreģistrācijas periodā.,en-lv,0.0,smt,2,2_smt
247,"The doses and dosage schedules (how often NeoRecormon is injected, and for how long) vary depending on why NeoRecormon is used, and are adjusted according to the response.",Devas un ārstniecības shēmas (cik bieži NeoRecormon injicē un cik ilgi) mainās atkarībā no ReoRecormon lietošanas iemesla un tiek pieskaņotas slimniekam.,Devas un ārstniecības shēmas (cik bieži NeoRecormon injicē un cik ilgi) mainās atkarībā no ReoRecormon lietošanas iemesla un tiek pieskaņotas slimniekam.,[0.01573556661605835],Devas un ārstniecības shēmas (cik bieži NeoRecormon injicē un cik ilgi) mainās atkarībā no NeoRecormon lietošanas iemesla un tiek pieskaņotas slimniekam.,en-lv,0.0416666666666666,smt,2,2_smt
248,"Fast improvement in blood glucose control may be associated with acute painful neuropathy, which is usually reversible.","Ātra glikozes līmeņa asinīs kontroles uzlabošanās var būt saistīta ar akūtu sāpju neiropātiju, kas parasti ir atgriezeniska.","Ātra glikozes līmeņa asinīs kontroles uzlabošanās var apvienoties ar akūtu sāpju neiropātiju, kas parasti ir pārejoša.",[0.02900942601263523],"Ātra glikozes līmeņa asinīs kontroles uzlabošanās var būt saistīta ar akūtu sāpju neiropātiju, kas parasti ir atgriezeniska.",en-lv,0.0,smt,2,2_smt
249,Animal studies do not indicate direct or indirect harmful effects with respect to reproductive toxicity (see section 5.3).,Pētījumi ar dzīvniekiem neuzrāda tiešu vai netiešu kaitīgu ietekmi saistītu ar reproduktīvo toksicitāti (skatīt apakšpunktu 5.3).,Pētījumi ar dzīvniekiem neuzrāda tiešu vai netiešu kaitīgu ietekmi saistītu ar reproduktīvo toksicitāti (skatīt 5.3. apakšpunktu).,[0.050516318529844284],Pētījumi ar dzīvniekiem neuzrāda tiešu vai netiešu kaitīgu ietekmi saistībā ar reproduktīvo toksicitāti (skatīt apakšpunktu 5.3).,en-lv,0.0526315789473684,smt,2,2_smt
250,"Although it is not known whether carglumic acid is secreted into human milk, it has been shown to be present in the milk of lactating rats (see section 5.3).","Kaut gan nav zināms, vai karglumīnskābe izdalās mātes pienā, ir pierādīts, ka tas ir žurku mātīšu pienā (skatīt apakšpunktu 5.3).","Kaut gan nav zināms, vai karglumīnskābe izdalās mātes pienā, pētījumos ar žurkām tika konstatēta tās klātbūtne pienā (skatīt apakšpunktu 5.3).",[0.11946167051792145],"Kaut gan nav zināms, vai karglumīnskābe izdalās mātes pienā, ir pierādīts, ka tas ir žurku mātīšu pienā (skatīt apakšpunktu 5.3).",en-lv,0.0,smt,2,2_smt
251,"- If you are allergic to icatibant, or any of the other ingredients of this medicine (listed in section 6).",- ja Jums ir alerģija (paaugstināta jutība) pret ikatibantu vai kādu citu šo zāļu sastāvdaļu (norādītas 6. apakšpunktā).,- Ja Jums ir alerģija pret ikatibantu vai kādu citu (6. sadaļā minēto) šo zāļu sastāvdaļu.,[0.04328952357172966],- Ja Jums ir alerģija (paaugstināta jutība) pret ikatibantu vai kādu citu šo zāļu sastāvdaļu (norādītas 6. punktā).,en-lv,0.0434782608695652,smt,2,2_smt
252,Breast-feeding must be discontinued during ALIMTA treatment.,ALIMTA laikā jāpārtrauc bērna barošana ar krūti.,Ārstēšanas ar ALIMTA laikā jāpārtrauc bērna barošana ar krūti.,[0.019711460918188095],ALIMTA laikā jāpārtrauc bērna barošana ar krūti.,en-lv,0.0,smt,2,2_smt
253,"Patients with Candida endocarditis, osteomyelitis or meningitis, or those with infection due to C. krusei, were specifically excluded from the study.","Par pacientiem ar kandidu izraisītu endokardītu, osteomielītu vai meningītu, kā arī pacientiem ar C. krusei infekciju, jo īpaši, tika izslēgti no pētījuma.","No pētījuma tika izslēgti pacienti ar Candida endokardītu, osteomielītu vai meningītu, kā arī pacienti ar C.krusei izraisītu infekciju.",[0.19019080698490143],"Pacienti ar kandidu izraisītu endokardītu, osteomielītu vai meningītu, kā arī pacienti ar C. krusei infekciju tika īpaši izslēgti no pētījuma.",en-lv,0.3043478260869565,smt,2,2_smt
254,Alisade is for use in patients aged six years and over.,Alisade ir paredzēts lietošanai pacientiem no sešu gadu vecuma.,Alisade paredzētas pacientiem no sešu gadu vecuma.,[0.04521780461072922],Alisade ir paredzēts lietošanai pacientiem no sešu gadu vecuma.,en-lv,0.0,smt,2,2_smt
255,"Rates of TIMI major bleeding (including life threatening, fatal and ICH) were similar in prasugrel and clopidogrel treated patients.","Masīvas asiņošanas (PĒC TIMI) biežums (tai skaitā dzīvībai bīstamas, letālas un IKA), bija līdzīgi prazugrelu un klopidogrelu ārstētiem pacientiem.","Masīvas asiņošanas pēc TIMI (ietverot dzīvību apdraudošu, letālu un IKA) biežums bija līdzīgs ar prazugrelu un klopidogrelu ārstētiem pacientiem.",[0.10564526170492172],"Masīvas TIMI asiņošanas biežums (tai skaitā dzīvībai bīstamas, letālas un ICH asiņošanas biežums), bija līdzīgs ar prazugrelu un klopidogrelu ārstētiem pacientiem.",en-lv,0.3076923076923077,smt,2,2_smt
256,"It works in a similar way to naturally occurring corticosteroid hormones, reducing the activity of the immune system by attaching to receptors in various types of immune cell.","Tas darbojas līdzīgi kā dabisks kortikosteroīds hormoni, mazina imūnās sistēmas aktivitāti, piesaistoties receptoriem dažāda veida imūnsistēmas šūnās.","Tas darbojas līdzīgi dabīgajiem kortikosteroīdu hormoniem, samazinot imūnsistēmas aktivitāti, jo piesaistās dažāda veida imūnšūnu receptoriem.",[0.08581787347793579],"Tas darbojas līdzīgi kā dabiskie kortikosteroīdu hormoni, mazinot imūnās sistēmas aktivitāti, piesaistoties receptoriem dažāda veida imūnsistēmas šūnās.",en-lv,0.15,smt,2,2_smt
257,"This benefit was consistent across age, gender and with or without fibrinolytics, and was observed as early as 24 hours.","Šis ieguvums bija visās vecuma, dzimuma, fibrinolītisku līdzekļu lietošanas vai nelietošanas un tika novērots jau pēc 24 stundām.","Šis ieguvums bija neatkarīgi no vecuma, dzimuma, fibrinolītisku līdzekļu lietošanas vai nelietošanas un tika novērots jau pēc 24 stundām.",[0.17773060500621796],"Šis ieguvums bija konsekvents visās vecuma, dzimuma un fibrinolītisku līdzekļu lietošanas vai nelietošanas grupās un tika novērots jau pēc 24 stundām.",en-lv,0.1304347826086956,smt,2,2_smt
258,Not always people who have been infected look or feel ill.,"Nedrīkst lietot cilvēki, kuri ir inficējušies, vienmēr pārbaudiet, vai nejūtas slimi.","Cilvēki, kuri ir inficējušies, ne vienmēr izskatās vai jūtas slimi.",[0.5245041847229004],"Ne vienmēr cilvēki, kuri ir inficējušies, izskatās vai jūtas slimi.",en-lv,0.4615384615384615,smt,2,2_smt
259,Medicines that may cause your blood sugar level to rise (hyperglycaemia) include:,"Zāles, kas var izraisīt cukura koncentrācijas asinīs palielināšanos (hiperglikēmiju), ir:","Zāles, kas var paaugstināt cukura līmeni asinīs (hiperglikēmija):",[0.024258235469460487],"Zāles, kas var izraisīt cukura koncentrācijas asinīs palielināšanos (hiperglikēmiju), ir:",en-lv,0.0,smt,2,2_smt
262,Your doctor or nurse will make up the medicine and give it to you.,"Jūsu ārsts vai medmāsa nodrošinās, lai un ievadīt šīs zāles.",Jūsu ārsts vai medmāsa sagatavos zāles un tās Jums ievadīs.,[0.4063602387905121],Jūsu ārsts vai medmāsa sagatavos šīs zāles un iedos tās jums.,en-lv,0.5,smt,2,2_smt
263,"If there are no adverse reactions, the infusion rate for subsequent infusions can be slowly increased to the maximum rate.","Ja nav nevēlamās reakcijas, infūzijas turpmākajās infūzijās ātrumu var pakāpeniski palielināt līdz maksimālo ātrumu.","Ja nenovēro nevēlamās blakusparādības, nākamo infūziju laikā infūzijas ātrumu var lēnām palielināt līdz maksimālajam ātrumam.",[0.155656099319458],"Ja nav nevēlamu reakciju, turpmāko infūziju ātrumu var pakāpeniski palielināt līdz maksimālajam ātrumam.",en-lv,0.4666666666666667,smt,2,2_smt
264,Cardiovascular disease such as stroke and myocardial infarction has been reported in the medical literature in patients with androgen deprivation therapy.,"Kardiovaskulāru slimību, piemēram, insultu un miokarda infarktu medicīniskā literatūrā ziņots par pacientiem ar antiandrogēnu terapija.","Medicīniskā literatūrā pacientiem, kuriem tiek veikta androgēnu līmeni pazeminoša terapija, ziņots par kardiovaskulāru slimību, piemēram, par insultu un miokarda infarktu.",[0.2505246698856354],"Medicīniskā literatūrā ziņots par kardiovaskulāru slimību, piemēram, insultu un miokarda infarktu, pacientiem, kas saņem antiandrogēnu terapiju.",en-lv,0.2857142857142857,smt,2,2_smt
265,You should not experience any effects from ECALTA if your doctor stops ECALTA treatment.,"Ārsts var parakstīt Jums citas zāles lietošanai pēc ECALTA kursa, lai turpinātu sēnīšu infekcijas ārstēšanu vai NOVĒRSTU to atkārtošanos.","Ārstam pārtraucot ārstēšanu ar ECALTA, Jums nevajadzētu rasties nekādām izpausmēm.",[0.37147241830825806],"Ja jūsu ārsts pārtrauc ārstēšanu ar ECALTA, jums nevajadzētu izjust ECALTA izraisītas blakusparādības.",en-lv,1.0,smt,2,2_smt
266,Gastrointestinal disorders Very common Nausea,Kuņģa - zarnu trakta traucējumi ļoti bieži: slikta dūša,Ļoti bieži Slikta dūša,[0.22637535631656647],Kuņģa - zarnu trakta traucējumi Ļoti bieži Slikta dūša,en-lv,0.1111111111111111,smt,2,2_smt
267,"During post marketing surveillance, the following adverse reactions have been reported in patients treated with pemetrexed:","Pēcreģistrācijas novērojumos ir ziņots par šādām blakusparādībām pacientiem, kuri tika ārstēti ar pemetreksedu:",Pēcreģistrācijas novērojumos ar pemetreksedu ārstētiem pacientiem ir konstatētas šādas nevēlamās blakusparādības:,[0.04299662262201309],"Pēcreģistrācijas novērojumos ir ziņots par šādām blakusparādībām pacientiem, kuri tika ārstēti ar pemetreksedu:",en-lv,0.0,smt,2,2_smt
268,"If a patient develops signs and symptoms indicative of NMS, or presents with unexplained high fever without additional clinical manifestations of NMS, all antipsychotic medicinal products, including ABILIFY, must be discontinued.","Ja pacientam rodas pazīmes un simptomi, kas liecina par NMS, vai rodas neizskaidrojami augsta ķermeņa temperatūra bez papildu NMS klīniskajām izpausmēm, visu antipsihotisko zāļu, arī ABILIFY, lietošana jāpārtrauc.","Ja pacientam attīstās simptomi un pazīmes, kas norāda uz ĻNS, vai ir stāvoklis ar neizskaidrojamu augstu drudzi bez papildus ĻNS klīniskām izpausmēm, jāpārtrauc visu antipsihotisko zāļu, arī ABILIFY, lietošana.",[0.04234960675239563],"Ja pacientam rodas pazīmes un simptomi, kas liecina par ĻNS, vai rodas neizskaidrojami augsta ķermeņa temperatūra bez papildu ĻNS klīniskajām izpausmēm, visu antipsihotisko zāļu, arī ABILIFY, lietošana jāpārtrauc.",en-lv,0.0588235294117647,smt,2,2_smt
271,"Very rarely (may affect up to 1 in 10,000 people) patients taking metformin (one of the active substances of Efficib) have experienced a serious condition called lactic acidosis (too much lactic acid in your blood).","Ļoti reti (var skart līdz 1 no 10,000 cilvēkiem) pacientiem, kuri lieto metformīnu (vienu no Efficib aktīvajām vielām), ir radies nopietns traucējums, ko sauc par laktacidozi (pārāk liels pienskābes daudzums asinīs).","Ļoti reti (var skart mazāk nekā 1 no 10 000 cilvēkiem) pacientiem, kuri lietoja metformīnu (viena no Efficib aktīvajām vielām), novēroja nopietnu stāvokli, kuru sauc par laktacidozi (pārāk liels pienskābes līmenis asinīs).",[0.023869767785072327],"Ļoti reti (var skart līdz 1 no 10 000 cilvēkiem) pacientiem, kuri lieto metformīnu (vienu no Efficib aktīvajām vielām), ir radies nopietns traucējums, ko sauc par laktacidozi (pārāk liels pienskābes daudzums asinīs).",en-lv,0.0476190476190476,smt,2,2_smt
272,Read the leaflet for the shelf life of the reconstituted product.,Izlasiet lietošanas instrukciju par uzglabāšanas laiks pēc šķīduma pagatavošanas.,Par lietošanai sagatavotu zāļu uzglabāšanas laiku lasiet zāļu lietošanas instrukcijā.,[0.1743156611919403],Izlasiet lietošanas instrukciju par uzglabāšanas laiku pēc šķīduma pagatavošanas.,en-lv,0.1,smt,2,2_smt
273,There are limited amount of data from the use of metformin in pregnant women.,Pieejami ierobežoti dati par metformīna lietošanu grūtniecēm.,Dati par metformīna lietošanu grūtniecības laikā ir ierobežoti.,[0.024685263633728027],Pieejami ierobežoti dati par metformīna lietošanu grūtniecēm.,en-lv,0.0,smt,2,2_smt
274,ADVATE is usually injected into a vein (intravenously) by your doctor or nurse.,ADVATE parasti injicē vēnā (intravenozi) Jūsu ārsts vai medicīnas māsa.,Parasti ārsts vai medmāsa ADVATE injicē vēnā (intravenozi).,[0.02525504119694233],"ADVATE parasti injicē vēnā (intravenozi), un šo procedūru veic jūsu ārsts vai medicīnas māsa.",en-lv,0.2777777777777778,smt,2,2_smt
277,"It is strongly recommended that every time you receive a dose of Flebogamma DIF, the name and batch number of the product are recorded in order to maintain a record of the batches used.","Stingri ieteicams katru reizi, kad Jūs saņemat DIF Flebogamma devu, reģistrēt zāļu nosaukumu un sērijas numuru, lai saglabātu informāciju par lietotajām sērijām.","Ļoti ieteicams katru reizi, ievadot Flebogamma DIF devu, pierakstīt zāļu nosaukumu un sērijas numuru, lai saglabātu informāciju par ievadīto zāļu sērijām.",[0.05425848811864853],"Stingri ieteicams katru reizi, kad Jūs saņemat Flebogamma DIF devu, reģistrēt zāļu nosaukumu un partijas numuru, lai saglabātu informāciju par lietotajām partijām.",en-lv,0.1153846153846153,smt,2,2_smt
280,"In female subjects (n=18), the mean AUC was 35 % higher and the mean Cmax was 26 % higher than in male subjects (n=18).",Sievietēm (n = 18) vidējais AUC bija par 35% augstāks un Cmax bija par 26% augstāks nekā vīriešiem (n = 18).,"Sievietēm (n=18) vidējais AUC bija par 35 % lielāks, bet vidējā Cmax – par 26 % augstāka nekā vīriešiem (n = 18).",[0.036836303770542145],Sievietēm (n = 18) vidējais AUC bija par 35% augstāks un vidējais Cmax bija par 26% augstāks nekā vīriešiem (n = 18).,en-lv,0.0344827586206896,smt,2,2_smt
281,The choice of route should depend on the individual clinical circumstance.,"Zāļu ievadīšanas veida izvēlei, jāpamatojas uz individuāliem klīniskajiem apstākļiem.",Devas ievadīšanas veids jāizvēlas atkarībā no individuālajiem klīniskajiem apstākļiem.,[0.10812458395957947],Zāļu ievadīšanas veida izvēlei jāpamatojas uz individuāliem klīniskajiem apstākļiem.,en-lv,0.1,smt,2,2_smt
282,Taking nasal glucocorticoids (such as Alisade): • may when taken for a long time cause children to grow more slowly.,"Ilgstoša ārstēšana ar intranazāli lietojamiem kortikosteroīdiem (tādiem kā Alisade): • lietojot ilgstoši, var izraisīt augšanas aizkavēšanos bērniem.","Intranazālie kortikosteroīdi (tādi kā Alisade): • lietojot ilgstoši, var izraisīt augšanas aizkavēšanos bērniem.",[0.048415906727313995],"Ilgstoša ārstēšana ar intranazāli lietojamiem kortikosteroīdiem (tādiem kā Alisade): • lietojot ilgstoši, var izraisīt augšanas aizkavēšanos bērniem.",en-lv,0.0,smt,2,2_smt
283,"The recommended dose is 0.2 mg per kilogram body weight in both children and adults, given as a daily infusion for up to seven days.","Ieteicamā deva ir 0.2 mg uz kilogramu ķermeņa masas gan bērniem, gan pieaugušajiem; Fasturtec ir jāievada katru dienu intravenozas infūzijas veidā un ne ilgāk par septiņām dienām.","Ieteicamā deva ir 0,20 mg uz ķermeņa masas kilogramu gan bērniem, gan pieaugušiem, ievadot intravenozas infūzijas veidā ik dienas, bet ne ilgāk kā septiņas dienas.",[0.029125725850462914],"Ieteicamā deva ir 0,2 mg uz kilogramu ķermeņa masas gan bērniem, gan pieaugušajiem; Fasturtec ir jāievada katru dienu intravenozas infūzijas veidā un ne ilgāk par septiņām dienām.",en-lv,0.0333333333333333,smt,2,2_smt
284,See section 4.8 for how to report adverse reactions.,Sīkāku informāciju skatīt 4.8. kā ziņot par blakusparādībām.,"Skatīt 4.8. apakšpunktu par to, kā ziņot par nevēlamām blakusparādībām.",[0.33462339639663696],"Sīkāku informāciju par to, kā ziņot par blakusparādībām, skatīt 4.8. apakšpunktā.",en-lv,0.5,smt,2,2_smt
285,"If a meal is missed or contains no fat, Alli should not be taken.","Ja ēdienreize izlaista vai ēdiens nesatur taukvielas, alli nedrīkst lietot.","Ja ir izlaista ēdienreize vai tās laikā netiek uzņemtas taukvielas, Alli nav jālieto.",[0.07897020131349564],"Ja ēdienreize izlaista vai ēdiens nesatur taukvielas, Alli nedrīkst lietot.",en-lv,0.0,smt,2,2_smt
286,"Adjunctive aripiprazole demonstrated superiority over placebo on the secondary outcome measure, CGI-BP Severity of Illness score (mania).","Papildu aripiprazols demonstrēja pārākumu pār placebo, par sekundāru CGI-BP skalā (slimības smagums (mānija).","Aripiprazola papildterapija demonstrēja pārākumu salīdzinājumā ar placebo, izvērtējot sekundāro mērķa kritēriju – CGI-BP Slimības smaguma punktu skaitu (mānija).",[0.36918044090270996],Aripiprazola papildterapija demonstrēja pārākumu pār placebo sekundārā rezultātu mērījumā jeb CGI-BP slimības smaguma punktā (mānija).,en-lv,0.5555555555555556,smt,2,2_smt
287,No new safety concerns were noted during this long-term follow-up.,Nekādi jauni drošības apsvērumi netika novērota ilgtermiņa novērošanas periodā.,Šī pētījuma ilgstošo novērojumu laikā jauni ar drošumu saistīti jautājumi neradās.,[0.3424852192401886],Nekādi jauni problemātiski drošības apsvērumi netika novēroti ilgtermiņa novērošanas periodā.,en-lv,0.1818181818181818,smt,2,2_smt
288,Polyglutamated metabolites have an increased intracellular half-life resulting in prolonged drug action in malignant cells.,"Poliglutamācijas metabolītiem ir palielināts intracellulārais pusperiods, kas izraisa ilgstošu zāļu iedarbību ļaundabīgās šūnās.","Poliglutamācijas metabolītiem ir palielināts intracellulārais pusperiods, kas izraisa ilgstošu zāļu iedarbību ļaundabīgās šūnās.",[0.019989043474197388],"Poliglutamācijas metabolītiem ir palielināts intracellulārais pusperiods, kas izraisa ilgstošu zāļu iedarbību ļaundabīgās šūnās.",en-lv,0.0,smt,2,2_smt
289,"Among patients with extrapulmonary disease, 2 of 8 patients who also had definite, probable, or possible CNS involvement had a favourable response.","Starp pacientiem ar ārpus plaušu slimībām, 2 no 8 pacientiem, kuriem bija arī konstatēta varbūtēja vai iespējama CNS iesaistīšanās procesā, bija pozitīva reakcija uz terapiju.","Starp pacientiem ar ārpus plaušu slimībām, diviem no astoņiem pacientiem, kuriem bija arī konstatēta varbūtēja vai iespējama CNS iesaistīšanās procesā, bija pozitīva reakcija uz terapiju.",[0.04140755906701088],"Starp pacientiem ar ārpus plaušu slimībām, 2 no 8 pacientiem, kuriem bija arī konstatēta varbūtēja vai iespējama CNS iesaistīšanās procesā, bija pozitīva reakcija uz terapiju.",en-lv,0.0,smt,2,2_smt
290,Firazyr solution for injection should be injected slowly due to the volume to be administered (3 ml).,"Firazyr injekciju šķīdums jāievada lēni, jo ievadāmais tilpums (3 ml).",Firazyr šķīdums injekcijai ir jāievada lēni ievadāmā zāļu tilpuma (3 ml) dēļ.,[0.21886888146400452],Firazyr injekciju šķīdums jāievada lēni ievadāmā tilpuma (3 ml) dēļ.,en-lv,0.3846153846153846,smt,2,2_smt
291,The duration of treatment should be restricted to the period that corresponds to allergenic exposure.,"Ārstēšanas ilgums nedrīkst pārsniegt laikposmu, kurā iedarbojas alergēns.","Terapijas ilgums nedrīkst pārsniegt laikposmu, kurā iedarbojas alergēns.",[0.026877511292696],"Ārstēšanas ilgums nedrīkst pārsniegt laikposmu, kurā iedarbojas alergēns.",en-lv,0.0,smt,2,2_smt
292,"26.5 [18.98, 34.05] (n = 132)","26.5 [18.98, 34.05] (n = 132)","26,5 [18,98; 34,05] (n = 132)",[0.045560482889413834],"26,5 [18,98, 34,05] (n = 132)",en-lv,0.2727272727272727,smt,2,2_smt
293,It stops eggs being released straight away.,Tas aptur olšūnu izdalās uzreiz.,Tās neļauj olšūnai atbrīvoties uzreiz.,[0.47948065400123596],Tas aptur olšūnu izdalīšanos uzreiz.,en-lv,0.1666666666666666,smt,2,2_smt
294,The clinical relevance of this finding to multiple dose administration is not clear.,To klīniskais nozīmīgums attiecībā uz vairāku devu ievadīšanu nav noskaidrots.,"Šīs atradnes klīniskā nozīme, lietojot vairākas devas, nav skaidra.",[0.09528541564941406],To klīniskais nozīmīgums attiecībā uz vairāku devu ievadīšanu nav noskaidrots.,en-lv,0.0,smt,2,2_smt
295,Ferriprox is used to treat iron overload caused by frequent blood transfusions in patients with thalassaemia major when deferoxamine therapy is contraindicated or inadequate.,"Ferriprox lieto pārmērīga dzelzs pārslodzi asins pārliešanas izraisītu pacientiem ar lielo talasēmiju gadījumos, kad deferoksamīna terapija ir kontrindicēta vai nepiemērota.","Ferriprox lieto, lai ārstētu palielinātu dzelzs daudzumu, ko thalassaemia major slimniekiem ir izraisījušas biežas asins pārliešanas, ja deferoksamīna terapija ir kontrindicēta vai arī nav pietiekami efektīva.",[0.127316415309906],"Ferriprox lieto, lai ārstētu dzelzs pārslodzi, kuras cēlonis ir biežas asins pārliešanas pacientiem ar lielo talasēmiju, gadījumos, kad deferoksamīna terapija ir kontrindicēta vai nepietiekama.",en-lv,0.3793103448275862,smt,2,2_smt
296,Treatment with CellCept should be initiated and maintained by appropriately qualified transplant specialists.,Terapiju ar CellCept var sākt un turpināt atbilstoši apmācīts transplantologs.,Terapiju ar CellCept var sākt un turpināt atbilstoši apmācīts transplantologs.,[0.01806417480111122],Terapiju ar CellCept var sākt un turpināt atbilstoši apmācīts transplantologs.,en-lv,0.0,smt,2,2_smt
297,A clinical study was conducted with the same vaccine in children.,Klīnisko pētījumu veica ar to pašu vakcīnu bērniem.,Tika veikts klīnisks pētījums ar šo pašu vakcīnu bērniem.,[0.0689970850944519],Klīnisko pētījumu veica ar to pašu vakcīnu bērniem.,en-lv,0.0,smt,2,2_smt
298,The effects of Fareston were compared with those of tamoxifen (another anti-oestrogen used to treat breast cancer).,"Fareston iedarbību salīdzināja ar tamoksifēna (cita antiestrogēna, ko izmanto ārstējot krūts vēzi) iedarbību.","Fareston iedarbību salīdzināja ar tamoksifēna (cita antiestrogēna, ko izmanto ārstējot krūts vēzi) iedarbību.",[0.014182575047016144],"Fareston iedarbību salīdzināja ar tamoksifēna (cita antiestrogēna, ko izmanto, ārstējot krūts vēzi) iedarbību.",en-lv,0.0555555555555555,smt,2,2_smt
299,In the two-year extension of these studies BMD at the spine and trochanter continued to increase and BMD at the femoral neck and total body were maintained.,"Divus gadus ilgs šo pētījumu pagarinājums parādīja, ka KMB mugurkaulā un grozītājā turpināja pieaugt un KMB gūžas kaula kakliņā un skeletā kopumā saglabājās.","Divus gadus ilgs šo pētījumu pagarinājums parādīja, ka KMB mugurkaulā un grozītājā turpināja pieaugt un KMB gūžas kaula kakliņā un skeletā kopumā saglabājās.",[0.03267119452357292],"Divus gadus ilgs šo pētījumu pagarinājums parādīja, ka KMB mugurkaulā un grozītājā turpināja pieaugt un KMB augšstilba kakliņā un skeletā kopumā saglabājās.",en-lv,0.0833333333333333,smt,2,2_smt
300,The overall survival is 65 months since diagnosis (range 25-234).,Kopējā dzīvildze pēc diagnozes uzstādīšanas ir 65 mēneši (robežās no 25-234).,Kopējā dzīvildze pēc diagnozes uzstādīšanas ir 65 mēneši (25-234 intervālā).,[0.06464871764183044],Kopējā dzīvildze pēc diagnozes uzstādīšanas ir 65 mēneši (25-234).,en-lv,0.1666666666666666,smt,2,2_smt
301,"If a patient improves (i.e. achieves a partial response or stable disease) and then reaches a plateau without further improvement for 4 weeks or more, then MabCampath should be discontinued and the patient monitored.","Ja pacienta stāvoklis uzlabojas (tiek sasniegta daļēja vai stabila remisija) un slimības gaita sasniedz zināmu līdzsvaru bez tālākas uzlabošanās 4 nedēļas vai ilgāk, MabCampath lietošana jāpārtrauc un pacients jānovēro.","Ja pacienta stāvoklis uzlabojas (tiek sasniegta daļēja vai stabila remisija) un slimības gaita sasniedz zināmu līdzsvaru bez tālākas uzlabošanās 4 nedēļas vai ilgāk, MabCampath lietošana jāpārtrauc un pacients jānovēro.",[0.023415954783558846],"Ja pacienta stāvoklis uzlabojas (tiek sasniegta daļēja vai stabila remisija) un slimības gaita sasniedz zināmu līdzsvaru bez tālākas uzlabošanās 4 nedēļas vai ilgāk, MabCampath lietošana jāpārtrauc un pacients jānovēro.",en-lv,0.0,smt,2,2_smt
302,A half-life of approximately 6 hours has been reported in children.,Eliminācijas pusperiods ir aptuveni 6 stundas bērniem ziņots.,Bērniem ziņotais eliminācijas pusperiods bija apmēram 6 stundas.,[0.27369776368141174],Bērniem ziņots par eliminācijas pusperiods aptuveni 6 stundu ilgumā.,en-lv,0.5,smt,2,2_smt
303,"The active substance in Galvus, vildagliptin, is a dipeptidyl peptidase 4 (DPP-4) inhibitor.",Galvus aktīvā viela vildagliptīns ir dipeptidilpeptidāzes 4 (DPP-4) inhibitors.,Galvus aktīvā viela vildagliptīns ir dipeptidilpeptidāzes 4 (DPP-4) inhibitors.,[0.02339627780020237],Galvus aktīvā viela vildagliptīns ir dipeptidilpeptidāzes 4 (DPP-4) inhibitors.,en-lv,0.0,smt,2,2_smt
304,"Based on results of a full range of standard genotoxicity tests, aripiprazole was considered non- genotoxic.","Pamatojoties uz pilna apjoma genotoksicitātes testu rezultātiem uzskata, ka aripiprazols nav ne - genotoksisks.","Pamatojoties uz pilna apjoma genotoksicitātes izpētes testu rezultātiem uzskata, ka aripiprazols nav genotoksisks.",[0.13284869492053986],"Pamatojoties uz pilna apjoma standarta genotoksicitātes testu rezultātiem, uzskata, ka aripiprazols nav genotoksisks.",en-lv,0.25,smt,2,2_smt
305,"Especially when switching from a syringe to the pen, small dose adjustments may be needed to prevent too high a dose being given.","Ieteikums ir nozīmīgs ne tikai, lai pildspalvveida pilnšļirci, folikulu attīstību, bet arī lai samazinātu nevēlamās olnīcu hiperstimulācijas","It īpaši, ja pēc tradicionālās šļirces sāk izmantot pildspalvu, jāpievērš uzmanība mazu devu noregulēšanai, lai neievadītu pārāk lielu medikamenta devu.",[0.5786232948303223],"It īpaši tad, ja notiek pāreja no šļirces uz pildspalvveida šļirci, var būt nepieciešams nedaudz pielāgot devu, lai netiktu lietota pārāk liela deva.",en-lv,0.8888888888888888,smt,2,2_smt
306,The presence of asymptomatic positive PCR for CMV or symptomatic PCR positive,"Cmv infekcijai ar pozitīvu PĶR vai simptomātiskai CMV INFEKCIJU, KURAS GADĪJUMĀ BIJA pozitīva PĶR",Hromosomu aberācijas tika klasificētas atbilstoši Dohnera (Döhner) hierarhijas modelim.,[0.7782131433486938],CMV asimptomātiski pozitīvas PĶR vai simptomātiskas pozitīvas PĶR,en-lv,1.0,smt,2,2_smt
307,"CellCept is used to prevent the body from rejecting a transplanted kidney, heart or liver.","CellCept lieto, lai novērstu transplantētas nieres atgrūšanu, sirds vai aknu atgrūšanu.","CellCept lieto, lai novērstu nieres, sirds vai aknu tremi pēc transplantācijas.",[0.07785958051681519],"CellCept lieto, lai novērstu transplantētas nieres, sirds vai aknu atgrūšanu.",en-lv,0.0769230769230769,smt,2,2_smt
